dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
HTD,6,TAO/HACS/Peeling_potatoes_v_xCDAXbnXpU0_scene_0_0-3050,1280,720,41,12,39.0,9,0.9512195121951219,76.92307692307693,2,15.0,29.0,1.0,0.20458390446644698,8,13795.0,23865.0,17648.333333333332,0,0.2131141421717737,6,potato
HTD,7,TAO/HACS/Kayaking_v__A-EdoCW8dA_scene_0_967-2279,1280,720,40,13,22.0,16,0.55,27.27272727272727,5,1.2,2.0,1.0,0.07111587781314127,8,85.0,10275.0,1697.875,10,2.415153717912013,14,paddle
HTD,8,TAO/HACS/Playing_field_hockey_v_M4tJRq44ULw_scene_0_240-4828,1280,720,40,14,40.0,24,1.0,40.0,6,2.6666666666666665,7.0,1.0,0.12288276108478863,18,1584.0,34164.0,10466.916666666666,12,1.4035297110215275,19,hockey_stick
HTD,8,TAO/HACS/Playing_field_hockey_v_M4tJRq44ULw_scene_0_240-4828,1280,720,40,15,38.0,28,0.95,26.31578947368421,6,1.6666666666666667,3.0,1.0,0.1240532910559053,22,1900.0,106634.0,20294.071428571428,12,0.8764443315676826,22,hockey_stick
HTD,9,TAO/HACS/Futsal_v_u_ez3BuIKlU_scene_0_79-6503,1280,720,40,16,33.0,15,0.825,54.54545454545454,1,18.0,18.0,18.0,0.12871276603576554,8,3268.0,16575.0,9402.466666666667,4,0.24097370165499185,1,person
HTD,9,TAO/HACS/Futsal_v_u_ez3BuIKlU_scene_0_79-6503,1280,720,40,17,33.0,14,0.825,57.57575757575758,1,19.0,19.0,19.0,0.08464515648107078,7,2552.0,10117.0,5783.714285714285,2,0.1870757898881486,0,person
HTD,10,TAO/HACS/Playing_squash_v_l_hZjvCMmBY_scene_0_0-2778,1280,720,40,18,39.0,32,0.975,17.94871794871795,5,1.4,2.0,1.0,0.06550210594908583,21,567.0,4794.0,1644.59375,11,0.49354654484890065,20,racket
HTD,11,TAO/HACS/Playing_polo_v_rI6AU456F6c_scene_0_1597-2648,1280,720,36,19,35.0,13,0.9722222222222222,62.857142857142854,5,4.4,16.0,1.0,0.21113142084848058,12,590.0,20070.0,5101.538461538462,7,1.8126856181227644,12,hockey_stick
HTD,11,TAO/HACS/Playing_polo_v_rI6AU456F6c_scene_0_1597-2648,1280,720,36,20,36.0,23,1.0,36.11111111111111,5,2.6,9.0,1.0,0.09913969996785804,16,1134.0,9280.0,3236.1739130434785,9,0.6266308258767016,19,bicycle
HTD,12,TAO/HACS/Camel_ride_v_FOlkdk4hiKY_scene_0_0-1071,1280,720,36,21,24.0,6,0.6666666666666666,75.0,1,18.0,18.0,18.0,0.21028430258809241,5,125215.0,164241.0,141863.0,0,0.18557457968188715,1,person
HTD,13,TAO/HACS/Having_an_ice_cream_v_4uTjKUp2Vdg_scene_0_125-1160,1280,720,37,22,36.0,18,0.972972972972973,50.0,1,18.0,18.0,18.0,0.0465828167117218,11,2340.0,68482.0,28881.722222222223,3,0.3254215483503155,1,person
HTD,14,TAO/HACS/Shaving_v_8AUE0UANshQ_scene_0_83-2198,1280,720,40,23,40.0,29,1.0,27.500000000000004,5,2.2,6.0,1.0,0.14550111586864975,22,1400.0,20002.0,8433.827586206897,7,0.457594974965422,14,cellular_telephone
HTD,15,TAO/HACS/Dodgeball_v_4kUn3UNdusY_scene_0_0-1556,1280,720,24,24,24.0,7,1.0,70.83333333333334,1,17.0,17.0,17.0,0.06328712170129826,4,55390.0,98712.0,81963.85714285714,0,0.21696601006062596,1,person
HTD,16,TAO/HACS/Drum_corps_v_gY0MK_PAfps_scene_0_47-3186,1280,720,40,25,40.0,12,1.0,70.0,1,28.0,28.0,28.0,0.12095683612008798,10,33276.0,48768.0,43014.916666666664,0,0.09899744261273966,0,person
HTD,16,TAO/HACS/Drum_corps_v_gY0MK_PAfps_scene_0_47-3186,1280,720,40,26,31.0,12,0.775,61.29032258064516,1,19.0,19.0,19.0,0.1547918763609129,11,41516.0,53595.0,46402.416666666664,0,0.08762475390521943,0,person
HTD,16,TAO/HACS/Drum_corps_v_gY0MK_PAfps_scene_0_47-3186,1280,720,40,27,32.0,11,0.8,65.625,1,21.0,21.0,21.0,0.1607802244590419,10,690.0,39064.0,10848.727272727272,6,1.960466360839553,3,person
HTD,17,TAO/HACS/Changing_car_wheel_v_YoJxVl_hUWg_scene_0_68-1687,1280,720,40,28,21.0,3,0.525,85.71428571428571,1,18.0,18.0,18.0,0.1642815848903379,2,30447.0,180180.0,114905.0,2,2.845378558555737,1,beanie
HTD,17,TAO/HACS/Changing_car_wheel_v_YoJxVl_hUWg_scene_0_68-1687,1280,720,40,29,38.0,20,0.95,47.368421052631575,2,9.0,15.0,3.0,0.10975465816521682,9,37635.0,514080.0,141597.2,5,0.425751947945598,8,person
HTD,18,TAO/HACS/Brushing_teeth_v_cA1LLOqPy0A_scene_0_0-3785,1280,720,40,30,38.0,14,0.95,63.1578947368421,5,4.8,16.0,1.0,0.10207067187660712,10,9159.0,641520.0,137979.7142857143,5,1.8071927276088031,7,dog
HTD,19,TAO/HACS/Playing_drums_v_jir62k3ZUG4_scene_0_0-6104,1280,720,40,31,40.0,17,1.0,57.49999999999999,1,23.0,23.0,23.0,0.08495665869357996,10,13566.0,290524.0,115328.58823529411,6,0.5274740081464273,3,person
HTD,20,TAO/HACS/Calf_roping_v_ts4a5Fw7zXE_scene_0_0-3211,1280,720,40,32,39.0,23,0.975,41.02564102564102,1,16.0,16.0,16.0,0.042007211525783225,5,756.0,1197.0,965.7391304347826,0,0.08150563134658502,0,person
HTD,20,TAO/HACS/Calf_roping_v_ts4a5Fw7zXE_scene_0_0-3211,1280,720,40,33,40.0,23,1.0,42.5,1,17.0,17.0,17.0,0.04078165693633315,4,885.0,1800.0,1371.2173913043478,0,0.07764253124299308,0,person
HTD,20,TAO/HACS/Calf_roping_v_ts4a5Fw7zXE_scene_0_0-3211,1280,720,40,34,40.0,24,1.0,40.0,1,16.0,16.0,16.0,0.04126168064259733,5,1008.0,1820.0,1401.4583333333333,0,0.11106468453616505,0,person
HTD,21,TAO/HACS/Javelin_throw_v_QxO6bmqrluY_scene_0_0-1214,1280,720,40,35,25.0,4,0.625,84.0,1,21.0,21.0,21.0,0.2849137023260779,3,12584.0,48622.0,28255.0,1,0.31503224343361164,0,person
HTD,21,TAO/HACS/Javelin_throw_v_QxO6bmqrluY_scene_0_0-1214,1280,720,40,36,30.0,9,0.75,70.0,1,21.0,21.0,21.0,0.17703345318130953,7,320.0,1075.0,732.8888888888889,1,0.4561370374124317,0,person
HTD,22,TAO/HACS/Playing_bagpipes_v_t9X6Wenpyl4_scene_0_0-4176,1280,720,40,37,39.0,29,0.975,25.64102564102564,9,1.1111111111111112,2.0,1.0,0.019798774897101794,3,576.0,1980.0,1250.5172413793102,4,0.270473075701435,15,drumstick
HTD,23,TAO/HACS/Riding_bumper_cars_v_YNc2XwlbN94_scene_0_0-5904,1280,720,40,38,35.0,9,0.875,74.28571428571429,1,26.0,26.0,26.0,0.23034786713547037,6,851.0,82160.0,39716.333333333336,2,1.85020772978051,3,person
HTD,23,TAO/HACS/Riding_bumper_cars_v_YNc2XwlbN94_scene_0_0-5904,1280,720,40,39,26.0,12,0.65,53.84615384615385,5,2.8,7.0,1.0,0.20702393325981533,9,99.0,13950.0,4912.5,7,2.901086997787821,3,person
HTD,24,TAO/HACS/Building_sandcastles_v_HxYFpfjQado_scene_0_1509-4227,1280,720,40,40,20.0,5,0.5,75.0,1,15.0,15.0,15.0,0.25074761050619926,4,551.0,864.0,683.8,1,0.2379898774792004,3,person
HTD,24,TAO/HACS/Building_sandcastles_v_HxYFpfjQado_scene_0_1509-4227,1280,720,40,41,20.0,5,0.5,75.0,1,15.0,15.0,15.0,0.25136684564855954,4,540.0,682.0,605.2,0,0.11852103989200764,0,person
HTD,24,TAO/HACS/Building_sandcastles_v_HxYFpfjQado_scene_0_1509-4227,1280,720,40,42,20.0,5,0.5,75.0,1,15.0,15.0,15.0,0.24923340131687655,4,52.0,682.0,438.8,2,2.223060894962423,3,person
HTD,25,TAO/HACS/Disc_dog_v__P9r-X4jKvA_scene_0_0-2895,1280,720,40,43,25.0,4,0.625,84.0,1,21.0,21.0,21.0,0.16821551953665315,3,19096.0,24832.0,22609.25,0,0.20905613415358645,0,person
HTD,26,TAO/HACS/Decorating_the_Christmas_tree_v_96k7AJfkt_4_scene_0_0-2066,1280,720,40,44,36.0,23,0.9,36.11111111111111,6,2.1666666666666665,3.0,1.0,0.14991636896584076,15,3300.0,20838.0,9477.304347826086,7,0.6308371963105557,6,ball
HTD,27,TAO/HACS/Pole_vault_v_zDfBJ5JHtSo_scene_0_1874-3026,1280,720,40,45,37.0,16,0.925,56.75675675675676,2,10.5,16.0,5.0,0.11455735388809381,14,990.0,34241.0,9872.6875,6,0.5916474350134193,0,person
HTD,27,TAO/HACS/Pole_vault_v_zDfBJ5JHtSo_scene_0_1874-3026,1280,720,40,46,36.0,15,0.9,58.333333333333336,2,10.5,16.0,5.0,0.1231853109551331,13,1782.0,39040.0,12582.6,4,0.48992009676183434,1,person
HTD,28,TAO/HACS/Cleaning_windows_v_RsbAYZ_3ZGk_scene_0_0-3058,1280,720,40,47,35.0,12,0.875,65.71428571428571,1,23.0,23.0,23.0,0.12314529696386346,9,11088.0,63206.0,37475.166666666664,5,0.7337064084303027,5,towel
HTD,29,TAO/HACS/Making_a_cake_v_9lmuxSeo5L4_scene_0_271-1183,1280,720,31,48,31.0,13,1.0,58.06451612903226,2,9.0,16.0,2.0,0.14419546831851277,10,3052.0,815760.0,360071.53846153844,8,1.2611524814107222,9,person
HTD,30,TAO/HACS/Bullfighting_v_FV3v9tCTeLk_scene_0_451-3449,1280,720,40,49,40.0,24,1.0,40.0,5,3.2,7.0,1.0,0.16427988032748495,19,12240.0,921600.0,189163.83333333334,13,1.7726870867727136,19,person
HTD,31,TAO/HACS/Playing_racquetball_v_O_HcXDCmoW8_scene_0_0-982,1280,720,33,50,33.0,27,1.0,18.181818181818183,6,1.0,1.0,1.0,0.09309927403777223,16,48.0,7208.0,1882.8148148148148,18,2.6471335386566897,20,tennis_racket
HTD,32,TAO/YFCC100M/v_23aa2be9d6a6fdcaf24c569cadee5f8,640,1138,40,51,20.0,4,0.5,80.0,1,16.0,16.0,16.0,0.15143651297507713,3,1008.0,6174.0,3077.5,3,2.7965999892020297,2,person
HTD,33,TAO/HACS/Spinning_v_8rhkybFaad4_scene_0_0-3734,1280,720,40,52,40.0,25,1.0,37.5,1,15.0,15.0,15.0,0.05646116358646966,14,16587.0,294148.0,83098.6,3,0.28104394079712475,2,person
HTD,33,TAO/HACS/Spinning_v_8rhkybFaad4_scene_0_0-3734,1280,720,40,53,40.0,24,1.0,40.0,1,16.0,16.0,16.0,0.0554061242717745,14,3815.0,239134.0,49450.0,8,0.533023504772668,7,person
HTD,33,TAO/HACS/Spinning_v_8rhkybFaad4_scene_0_0-3734,1280,720,40,54,40.0,19,1.0,52.5,1,21.0,21.0,21.0,0.05245921797373233,8,3726.0,166212.0,29352.052631578947,3,0.46949742498599467,5,person
HTD,33,TAO/HACS/Spinning_v_8rhkybFaad4_scene_0_0-3734,1280,720,40,55,40.0,15,1.0,62.5,1,25.0,25.0,25.0,0.05641419944080709,7,6862.0,55809.0,12348.2,2,0.16172781117700583,2,person
HTD,34,TAO/HACS/Rope_skipping_v_juxgiB4KoEA_scene_0_0-1024,1280,720,40,56,33.0,5,0.825,84.84848484848484,1,28.0,28.0,28.0,0.05500059233912344,2,3633.0,14118.0,7094.8,2,0.6068680681614614,1,person
HTD,35,TAO/HACS/Playing_squash_v_iadsOQofea8_scene_0_0-4652,1280,720,40,57,40.0,29,1.0,27.500000000000004,8,1.375,2.0,1.0,0.18448886058163055,24,520.0,42009.0,9936.586206896553,17,2.8325802463836562,25,racket
HTD,36,TAO/HACS/Playing_ice_hockey_v_5crYq0ereHo_scene_0_0-6870,1280,720,40,58,40.0,28,1.0,30.0,5,2.4,5.0,1.0,0.18427157889154083,23,2047.0,64008.0,23501.75,8,0.5800649365159243,7,person
HTD,36,TAO/HACS/Playing_ice_hockey_v_5crYq0ereHo_scene_0_0-6870,1280,720,40,59,35.0,22,0.875,37.142857142857146,7,1.8571428571428572,5.0,1.0,0.10857597963994453,18,3040.0,24310.0,10843.318181818182,1,0.30767171807580307,3,person
HTD,36,TAO/HACS/Playing_ice_hockey_v_5crYq0ereHo_scene_0_0-6870,1280,720,40,60,39.0,13,0.975,66.66666666666666,6,4.333333333333333,12.0,1.0,0.14253082254156998,11,1798.0,36549.0,8131.846153846154,4,0.7656401136659059,11,hockey_stick
HTD,36,TAO/HACS/Playing_ice_hockey_v_5crYq0ereHo_scene_0_0-6870,1280,720,40,61,38.0,17,0.95,55.26315789473685,8,2.625,7.0,1.0,0.13026065610209267,16,370.0,6516.0,2138.4117647058824,9,0.9208487393134122,16,hockey_stick
HTD,36,TAO/HACS/Playing_ice_hockey_v_5crYq0ereHo_scene_0_0-6870,1280,720,40,62,40.0,28,1.0,30.0,5,2.4,5.0,1.0,0.1311220757922814,20,2730.0,66010.0,18883.428571428572,8,0.37197992656247464,12,person
HTD,37,TAO/HACS/Playing_badminton_v_2bpzodoYgio_scene_0_0-4334,1280,720,40,63,39.0,32,0.975,17.94871794871795,6,1.1666666666666667,2.0,1.0,0.08893681912752381,18,270.0,11446.0,2941.78125,18,1.4794404719460905,26,racket
HTD,38,TAO/YFCC100M/v_7ae7dd5898b5defe93d44f65efa8c98b,640,480,40,64,36.0,11,0.9,69.44444444444444,3,8.333333333333334,22.0,1.0,0.15285534439720236,8,2408.0,77964.0,24554.363636363636,4,1.2763148692320019,5,person
HTD,39,TAO/YFCC100M/v_4820d24fe4c4cb43cb3efabfca5d26e,640,480,37,65,37.0,22,1.0,40.54054054054054,1,15.0,15.0,15.0,0.03651180210061831,5,1650.0,2911.0,2078.1363636363635,0,0.056374796658481836,0,person
HTD,39,TAO/YFCC100M/v_4820d24fe4c4cb43cb3efabfca5d26e,640,480,37,66,37.0,22,1.0,40.54054054054054,1,15.0,15.0,15.0,0.037573559172608656,5,234.0,848.0,399.54545454545456,0,0.1718279400795033,0,ski_pole
HTD,40,TAO/HACS/Hitting_a_pinata_v_WEdN2wGNku0_scene_0_0-1685,1280,720,40,67,30.0,15,0.75,50.0,6,2.5,5.0,1.0,0.08104943546127642,12,1272.0,159901.0,39173.46666666667,14,5.462365048619111,6,person
HTD,41,TAO/HACS/Riding_bumper_cars_v_WQI64tuWTxw_scene_0_1507-3536,1280,720,40,68,40.0,16,1.0,60.0,5,4.8,14.0,1.0,0.2011312899288482,13,748.0,205030.0,43509.375,13,2.3101441143667354,11,person
HTD,42,TAO/HACS/Smoking_a_cigarette_v_tu5shijlsD0_scene_0_0-3934,1280,720,40,69,39.0,19,0.975,51.28205128205128,4,5.0,16.0,1.0,0.0947294690605028,6,144.0,1760.0,451.57894736842104,6,0.5949885679910082,11,cigarette
HTD,43,TAO/YFCC100M/v_b4fbb0da6968177ee3d7f31aa3f6648,640,480,40,70,40.0,33,1.0,17.5,5,1.4,3.0,1.0,0.0960210768988553,21,396.0,18012.0,4969.363636363636,14,0.6593955943506287,28,spatula
HTD,44,TAO/HACS/Playing_squash_v_I_AF2Oi11eE_scene_0_0-4433,1280,720,40,71,39.0,32,0.975,17.94871794871795,6,1.1666666666666667,2.0,1.0,0.22403801648111468,26,1804.0,153594.0,40395.84375,17,0.9508831827942917,23,racket
HTD,44,TAO/HACS/Playing_squash_v_I_AF2Oi11eE_scene_0_0-4433,1280,720,40,72,27.0,11,0.675,59.25925925925925,5,3.2,9.0,1.0,0.4793382144562015,10,88.0,621.0,326.45454545454544,4,0.5766306328876998,7,ball
HTD,45,TAO/HACS/Doing_step_aerobics_v_jwO5AI0rl4c_scene_0_0-2367,1280,720,40,73,40.0,29,1.0,27.500000000000004,7,1.5714285714285714,3.0,1.0,0.03981677218233702,12,341.0,61744.0,23586.48275862069,16,7.180071576700413,7,person
HTD,46,TAO/HACS/Playing_rubik_cube_v_ETjVjhZOLSI_scene_0_3848-4880,1280,720,35,74,23.0,4,0.6571428571428571,82.6086956521739,1,19.0,19.0,19.0,0.16568295946216416,3,40260.0,278050.0,194181.0,2,2.309186498667025,3,person
HTD,47,TAO/HACS/Playing_badminton_v_j_cfpTvC3VI_scene_0_0-901,1280,720,31,75,30.0,23,0.967741935483871,23.333333333333332,5,1.4,2.0,1.0,0.13122127317090151,21,132.0,16050.0,7429.173913043478,11,1.7019736043648097,20,racket
HTD,48,TAO/BDD/b378e452-3aa3d11d,1280,720,40,76,40.0,21,1.0,47.5,1,19.0,19.0,19.0,0.023834079480549972,5,1728.0,65800.0,20443.666666666668,1,0.23988506492401776,5,car_(automobile)
HTD,49,TAO/BDD/b1ee702d-0ae1fc10,1280,720,40,77,40.0,4,1.0,90.0,1,36.0,36.0,36.0,0.2978552413803524,3,7200.0,122933.0,83179.25,1,5.504318515690774,1,person
HTD,50,TAO/BDD/b322412a-b47af37f,1280,720,40,78,29.0,7,0.725,75.86206896551724,3,7.333333333333333,17.0,2.0,0.09808491401959951,3,644.0,7056.0,3276.4285714285716,2,2.0427892764720137,5,car_(automobile)
HTD,50,TAO/BDD/b322412a-b47af37f,1280,720,40,79,37.0,10,0.925,72.97297297297297,3,9.0,17.0,1.0,0.08447316561680132,6,1368.0,13038.0,5024.6,4,0.7657859939563709,7,car_(automobile)
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,80,40.0,17,1.0,57.49999999999999,5,4.6,8.0,2.0,0.2220555359833748,16,6300.0,138240.0,47353.64705882353,6,0.6061455899532622,5,person
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,81,40.0,20,1.0,50.0,6,3.3333333333333335,7.0,1.0,0.24668702660904773,18,47064.0,247680.0,118021.7,7,0.41606250505809284,8,person
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,82,40.0,18,1.0,55.00000000000001,7,3.142857142857143,7.0,1.0,0.3521193802077958,17,9960.0,188649.0,72800.55555555556,8,2.14922278253196,8,person
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,83,39.0,22,0.975,43.58974358974359,5,3.4,5.0,2.0,0.17319423675826465,19,23736.0,304800.0,151086.68181818182,9,0.6792670352368616,12,person
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,84,40.0,6,1.0,85.0,3,11.333333333333334,31.0,1.0,0.12064577683549871,4,8687.0,36192.0,26545.833333333332,1,0.2238692476637735,1,clipboard
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,85,40.0,8,1.0,80.0,2,16.0,30.0,2.0,0.263637955608683,7,7035.0,15714.0,11312.625,2,0.30252952725660315,3,clipboard
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,86,40.0,14,1.0,65.0,6,4.333333333333333,7.0,1.0,0.3648732335538976,13,2624.0,25668.0,8858.285714285714,6,0.8494838629560669,6,clipboard
HTD,51,TAO/YFCC100M/v_e3919198858e7ac1a61aae1e486c7664,640,480,40,87,40.0,10,1.0,75.0,3,10.0,18.0,1.0,0.3014648837236906,9,340.0,2460.0,1404.1,4,0.7902726785793684,5,pencil
HTD,52,TAO/YFCC100M/v_68ecc17c75df204856d396f18efcfc,640,480,40,88,37.0,32,0.925,13.513513513513514,5,1.0,1.0,1.0,0.17192424068603335,28,2400.0,30294.0,17014.96875,14,0.898936486360728,19,toy
HTD,53,TAO/YFCC100M/v_4fb3b319e69a2b8dfcba866047b148b3,640,480,40,89,39.0,30,0.975,23.076923076923077,6,1.5,4.0,1.0,0.12656091072920042,26,189.0,2640.0,680.2,13,0.5645416690489612,23,drumstick
HTD,53,TAO/YFCC100M/v_4fb3b319e69a2b8dfcba866047b148b3,640,480,40,90,34.0,18,0.85,47.05882352941176,7,2.2857142857142856,9.0,1.0,0.0991381988055618,12,161.0,2300.0,647.0,8,0.7786667585433348,12,drumstick
HTD,54,TAO/YFCC100M/v_d230ee58742b7839ea9fc8db4f6852a,640,480,40,91,40.0,33,1.0,17.5,6,1.1666666666666667,2.0,1.0,0.10248498220818827,24,1136.0,64428.0,40668.333333333336,7,0.818398871925797,4,person
HTD,54,TAO/YFCC100M/v_d230ee58742b7839ea9fc8db4f6852a,640,480,40,92,27.0,16,0.675,40.74074074074074,5,2.2,4.0,1.0,0.1405705040748784,14,1248.0,101280.0,45338.75,6,4.058671884362281,8,person
HTD,55,TAO/YFCC100M/v_a8527f6556714827bb5a2cf724562d,640,480,40,93,40.0,29,1.0,27.500000000000004,5,2.2,5.0,1.0,0.0964547511917335,15,372.0,149280.0,37982.51724137931,14,1.1969634143817338,6,person
HTD,56,TAO/YFCC100M/v_d3ab4d41f766c84cc92c8b7f469cf942,640,480,40,94,30.0,7,0.75,76.66666666666667,1,23.0,23.0,23.0,0.09453875848391254,5,44850.0,130065.0,84733.71428571429,0,0.17080235085298526,1,person
HTD,56,TAO/YFCC100M/v_d3ab4d41f766c84cc92c8b7f469cf942,640,480,40,95,37.0,11,0.925,70.27027027027027,1,26.0,26.0,26.0,0.07904465265238307,5,81928.0,214080.0,125832.09090909091,0,0.1597340066204475,1,person
HTD,57,TAO/YFCC100M/v_1ab7643e2729f9e3dfeab7635abaacc,640,480,40,96,28.0,6,0.7,78.57142857142857,2,11.0,17.0,5.0,0.05440121881453155,3,166752.0,216427.0,184371.0,0,0.12703209214093408,0,person
HTD,58,TAO/YFCC100M/v_5168dc89995a4af63aae3b482eb7f73d,640,480,34,97,27.0,12,0.7941176470588235,55.55555555555556,5,3.0,8.0,1.0,0.13173960234062607,8,870.0,16109.0,5745.916666666667,3,0.45991335509992254,7,basket
HTD,59,TAO/YFCC100M/v_ebde549780bfa5773cf366571f4fb5c,640,480,35,98,35.0,18,1.0,48.57142857142857,5,3.4,12.0,1.0,0.22363572450692193,14,3196.0,26800.0,14141.333333333334,9,0.8946023630588861,6,person
HTD,59,TAO/YFCC100M/v_ebde549780bfa5773cf366571f4fb5c,640,480,35,99,35.0,15,1.0,57.14285714285714,5,4.0,11.0,1.0,0.2238594259433375,14,5828.0,18012.0,9470.866666666667,2,0.3318758372200798,8,person
HTD,59,TAO/YFCC100M/v_ebde549780bfa5773cf366571f4fb5c,640,480,35,100,35.0,15,1.0,57.14285714285714,5,4.0,6.0,2.0,0.18057046401955024,12,1924.0,42560.0,17042.133333333335,6,0.8790564907508095,7,person
HTD,59,TAO/YFCC100M/v_ebde549780bfa5773cf366571f4fb5c,640,480,35,101,35.0,5,1.0,85.71428571428571,1,30.0,30.0,30.0,0.07173439575016112,2,25098.0,46920.0,34502.8,0,0.28084868446806643,3,person
HTD,60,TAO/YFCC100M/v_f3ba66f2a75480834fbed82ec98bc8,640,480,36,102,19.0,3,0.5277777777777778,84.21052631578947,1,16.0,16.0,16.0,0.2753310126187267,2,91728.0,125086.0,103148.0,0,0.3085318844842888,1,person
HTD,60,TAO/YFCC100M/v_f3ba66f2a75480834fbed82ec98bc8,640,480,36,103,19.0,3,0.5277777777777778,84.21052631578947,1,16.0,16.0,16.0,0.32243202217820055,2,45717.0,62646.0,55159.0,0,0.259763654731329,0,person
HTD,60,TAO/YFCC100M/v_f3ba66f2a75480834fbed82ec98bc8,640,480,36,104,18.0,2,0.5,88.88888888888889,1,16.0,16.0,16.0,0.23057333432120894,0,7685.0,53865.0,30775.0,0,0.8573285064513134,0,person
HTD,61,TAO/YFCC100M/v_5b68dad8411a2b81e669728b7f60e3a8,640,480,33,105,29.0,13,0.8787878787878788,55.172413793103445,5,3.2,8.0,1.0,0.22314289852389077,11,2200.0,26840.0,12736.23076923077,5,1.3823389198585545,5,person
HTD,62,TAO/YFCC100M/v_48bce19fbe87427b2ff7ec038f533a4,640,480,40,106,21.0,2,0.525,90.47619047619048,1,19.0,19.0,19.0,0.14176835543083124,0,44928.0,49278.0,47103.0,0,0.08827468647266529,0,person
HTD,63,TAO/YFCC100M/v_8377cbb24d3df56a50ec646ccfa54ca,640,480,40,107,38.0,13,0.95,65.78947368421053,1,25.0,25.0,25.0,0.08960682582056952,9,952.0,1755.0,1290.2307692307693,0,0.17318304523209962,3,person
