dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
ANIMALTRACK,1,chicken_1,2560,1440,306,13,181.0,168,0.5915032679738562,7.18232044198895,2,6.5,7.0,6.0,0.001340389426787567,0,23146.0,52800.0,31756.779761904763,0,0.01607524963092031,3,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,14,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.005210424847021397,3,89100.0,813371.0,468974.63071895426,0,0.030237495345628942,2,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,15,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.0007238133931236658,0,353320.0,437115.0,387172.0,0,0.004193146344297747,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,16,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.003976068548008883,3,422510.0,1038000.0,684257.908496732,0,0.017511934631983077,2,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,17,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.0013596374926794566,0,32430.0,163800.0,124958.63071895424,0,0.016588875048880937,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,18,306.0,246,1.0,19.607843137254903,3,20.0,29.0,10.0,0.0018918698489544916,2,9072.0,41800.0,15799.796747967479,1,0.024308498204381194,4,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,19,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.00336719433518582,1,194192.0,414848.0,314833.50980392157,0,0.01318949421269015,16,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,20,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.0006038229577715646,0,63650.0,120384.0,95342.83986928104,0,0.007573301752394832,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,21,306.0,306,1.0,0.0,0,0.0,0.0,0.0,0.0012255864296123618,0,17493.0,160308.0,57435.01960784314,0,0.013902218289906268,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,22,239.0,224,0.7810457516339869,6.2761506276150625,1,15.0,15.0,15.0,0.0013073658543077628,0,11985.0,43656.0,17479.535714285714,0,0.015524768870349488,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,24,296.0,296,0.9673202614379085,0.0,0,0.0,0.0,0.0,0.000847327398017513,0,50382.0,106481.0,67296.5168918919,0,0.010367913677986163,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,8,279.0,250,0.9117647058823529,10.39426523297491,1,29.0,29.0,29.0,0.0004513646570495362,0,39368.0,59291.0,55130.48,0,0.006756517971169488,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,25,278.0,245,0.9084967320261438,11.870503597122301,4,8.25,11.0,6.0,0.00029443596990841206,0,43358.0,64447.0,51734.885714285716,0,0.005449874203641362,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,26,237.0,231,0.7745098039215687,2.5316455696202533,1,6.0,6.0,6.0,6.301700494956061e-05,0,29876.0,38626.0,31781.2987012987,0,0.001586381178549324,0,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,23,232.0,203,0.7581699346405228,12.5,3,9.666666666666666,15.0,5.0,0.0015049413470095687,0,12093.0,32781.0,22528.108374384236,1,0.020487333702470117,6,chicken
ANIMALTRACK,1,chicken_1,2560,1440,306,27,157.0,157,0.5130718954248366,0.0,0,0.0,0.0,0.0,4.3159224703274716e-05,0,28907.0,29729.0,29582.40127388535,0,0.00018058121749153647,0,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,28,93.0,93,0.2809667673716012,0.0,0,0.0,0.0,0.0,0.005995611365957923,0,31724.0,89550.0,56206.43010752688,0,0.059470207979489584,1,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,29,331.0,331,1.0,0.0,0,0.0,0.0,0.0,0.0036306124395523885,0,16376.0,74550.0,48257.32024169184,0,0.03842146081068514,6,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,30,11.0,11,0.03323262839879154,0.0,0,0.0,0.0,0.0,0.029944044147360894,5,51245.0,119480.0,77901.72727272728,1,0.2789510476050912,3,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,31,331.0,331,1.0,0.0,0,0.0,0.0,0.0,0.002770204834421207,0,16625.0,62060.0,35338.021148036256,0,0.02631614809292425,2,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,32,331.0,296,1.0,10.574018126888216,2,17.5,19.0,16.0,0.00558642747426186,1,12702.0,62928.0,30345.074324324323,3,0.06330009869954321,16,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,33,331.0,331,1.0,0.0,0,0.0,0.0,0.0,0.003980214854918229,0,26786.0,120983.0,61695.335347432025,1,0.037964907797699364,8,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,34,331.0,331,1.0,0.0,0,0.0,0.0,0.0,0.0037343703891883364,1,15958.0,95004.0,55005.89728096677,0,0.03616542490020926,14,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,35,255.0,255,0.770392749244713,0.0,0,0.0,0.0,0.0,0.004352710099791196,0,25132.0,142740.0,75115.66666666667,0,0.04125672589846535,10,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,36,278.0,278,0.8398791540785498,0.0,0,0.0,0.0,0.0,0.0032274813747134694,0,16038.0,87492.0,47893.18345323741,0,0.030022810706365095,4,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,37,331.0,331,1.0,0.0,0,0.0,0.0,0.0,0.003472119689140006,0,15873.0,87000.0,37452.25075528701,2,0.03932815854012827,2,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,38,18.0,18,0.054380664652567974,0.0,0,0.0,0.0,0.0,0.013055390604471365,0,40800.0,81485.0,58260.88888888889,0,0.08795784269618143,5,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,39,26.0,26,0.07854984894259819,0.0,0,0.0,0.0,0.0,0.006903227252582997,0,21160.0,84956.0,59687.42307692308,0,0.10564844850822899,2,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,40,254.0,206,0.7673716012084593,18.89763779527559,2,24.0,47.0,1.0,0.0036153983802812866,1,5112.0,41088.0,17088.0,1,0.044786672173488806,5,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,42,254.0,254,0.7673716012084593,0.0,0,0.0,0.0,0.0,0.0026402419247751846,0,9435.0,26130.0,15803.22440944882,0,0.03703553517687885,1,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,43,254.0,254,0.7673716012084593,0.0,0,0.0,0.0,0.0,0.0031569626283916995,0,15327.0,36740.0,22748.75590551181,0,0.04031515095630888,4,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,44,254.0,254,0.7673716012084593,0.0,0,0.0,0.0,0.0,0.003094771897314767,0,10890.0,34293.0,18807.22440944882,1,0.04748825469367845,0,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,46,232.0,232,0.7009063444108762,0.0,0,0.0,0.0,0.0,0.0041647712167515024,2,10918.0,64291.0,27612.495689655174,0,0.05310434503100746,11,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,45,230.0,230,0.6948640483383686,0.0,0,0.0,0.0,0.0,0.003802900259983527,0,22444.0,109872.0,55465.026086956525,0,0.039603710976836154,14,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,47,173.0,173,0.5226586102719033,0.0,0,0.0,0.0,0.0,0.002782853329944092,0,18755.0,43616.0,26083.190751445087,0,0.04520727108476555,3,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,48,3.0,3,0.00906344410876133,0.0,0,0.0,0.0,0.0,0.00662586501970665,0,29792.0,32436.0,31276.0,0,0.04149451070930721,0,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,41,12.0,12,0.03625377643504532,0.0,0,0.0,0.0,0.0,0.011811490503315637,0,19418.0,37500.0,28043.833333333332,0,0.16367288181461342,2,chicken
ANIMALTRACK,2,chicken_2,2560,1440,331,49,64.0,64,0.1933534743202417,0.0,0,0.0,0.0,0.0,0.001016992382074711,0,13650.0,19475.0,16518.75,0,0.028932514930887377,8,chicken
ANIMALTRACK,3,deer_1,2560,1440,329,50,165.0,165,0.5015197568389058,0.0,0,0.0,0.0,0.0,0.006372589609543241,0,4092.0,195424.0,85207.42424242424,0,0.053500986482388053,8,deer
ANIMALTRACK,3,deer_1,2560,1440,329,51,329.0,329,1.0,0.0,0,0.0,0.0,0.0,0.0038434347158610837,0,17135.0,171308.0,62385.762917933134,0,0.03246142678429671,0,deer
ANIMALTRACK,3,deer_1,2560,1440,329,52,329.0,329,1.0,0.0,0,0.0,0.0,0.0,0.004374759685988591,0,23184.0,137410.0,59600.44376899696,0,0.0460599583502659,5,deer
ANIMALTRACK,3,deer_1,2560,1440,329,53,329.0,313,1.0,4.86322188449848,1,16.0,16.0,16.0,0.0038517453363982115,1,15651.0,114072.0,41912.329073482426,0,0.04867619647519778,4,deer
ANIMALTRACK,3,deer_1,2560,1440,329,54,329.0,323,1.0,1.82370820668693,1,6.0,6.0,6.0,0.0037709009917555225,1,19964.0,151650.0,57804.43034055728,0,0.044475456346067,3,deer
ANIMALTRACK,3,deer_1,2560,1440,329,55,329.0,329,1.0,0.0,0,0.0,0.0,0.0,0.003866488984900032,0,13802.0,111969.0,43858.04255319149,0,0.04740891962804839,5,deer
ANIMALTRACK,3,deer_1,2560,1440,329,56,329.0,295,1.0,10.33434650455927,2,17.0,19.0,15.0,0.0044332225307053144,1,9438.0,85140.0,38295.23389830509,1,0.0596312894434308,10,deer
ANIMALTRACK,3,deer_1,2560,1440,329,57,329.0,329,1.0,0.0,0,0.0,0.0,0.0,0.0029495572062422167,0,18850.0,121584.0,53172.26443768997,0,0.039162019744051285,4,deer
ANIMALTRACK,4,deer_2,2560,1440,318,58,318.0,318,1.0,0.0,0,0.0,0.0,0.0,0.0024971836246454903,0,94432.0,410820.0,242818.84905660377,0,0.010275042956784046,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,59,307.0,307,0.9654088050314465,0.0,0,0.0,0.0,0.0,0.0019779746488637145,0,96237.0,450185.0,244761.19218241042,0,0.007760114198355309,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,60,318.0,245,1.0,22.955974842767297,1,73.0,73.0,73.0,0.004065142526588291,0,36487.0,192000.0,124865.17142857143,0,0.019608253628697267,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,61,314.0,314,0.9874213836477987,0.0,0,0.0,0.0,0.0,0.002936398518639209,0,50982.0,315287.0,174206.16560509554,0,0.013086014470109918,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,62,302.0,302,0.949685534591195,0.0,0,0.0,0.0,0.0,0.002535189107561923,0,69935.0,251246.0,176587.11258278147,0,0.01336059281490501,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,63,271.0,271,0.8522012578616353,0.0,0,0.0,0.0,0.0,0.0025093632881697525,0,25728.0,273105.0,188181.07749077491,0,0.02621942379849587,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,64,307.0,307,0.9654088050314465,0.0,0,0.0,0.0,0.0,0.003080311387077181,0,15290.0,148005.0,102964.1009771987,0,0.015653577389387212,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,65,300.0,300,0.9433962264150944,0.0,0,0.0,0.0,0.0,0.00244813005959099,0,38720.0,187827.0,105633.06333333334,0,0.013906262388573246,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,66,294.0,294,0.9245283018867925,0.0,0,0.0,0.0,0.0,0.002208979246879116,0,31088.0,75600.0,56891.84693877551,0,0.012616835033693402,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,67,285.0,285,0.8962264150943396,0.0,0,0.0,0.0,0.0,0.002053604636008545,0,17085.0,88768.0,46938.70175438596,0,0.012084222714336096,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,68,181.0,181,0.5691823899371069,0.0,0,0.0,0.0,0.0,0.001767688958925915,0,25086.0,62475.0,43121.25966850829,0,0.014774088039405794,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,69,294.0,294,0.9245283018867925,0.0,0,0.0,0.0,0.0,0.0021689023196228255,0,12276.0,93183.0,54816.41836734694,0,0.016115011516509854,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,70,25.0,25,0.07861635220125786,0.0,0,0.0,0.0,0.0,0.004240004683454365,0,8595.0,34428.0,28661.32,0,0.05515105683631538,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,71,28.0,28,0.0880503144654088,0.0,0,0.0,0.0,0.0,0.004297716779210234,0,11032.0,43618.0,33801.46428571428,0,0.05489238216293125,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,72,15.0,15,0.04716981132075472,0.0,0,0.0,0.0,0.0,0.004284721072464474,0,11718.0,22352.0,19208.733333333334,0,0.04648880435872791,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,73,10.0,10,0.031446540880503145,0.0,0,0.0,0.0,0.0,0.003601831880636956,0,11368.0,26549.0,19529.0,0,0.08921324059309538,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,75,318.0,277,1.0,12.89308176100629,1,41.0,41.0,41.0,0.0033624173666838217,1,20003.0,33580.0,26865.5559566787,0,0.0134436380711971,1,deer
ANIMALTRACK,4,deer_2,2560,1440,318,88,168.0,168,0.5283018867924528,0.0,0,0.0,0.0,0.0,0.002114612523401418,0,29445.0,47163.0,40175.92857142857,0,0.015373194899009728,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,92,283.0,283,0.889937106918239,0.0,0,0.0,0.0,0.0,0.0023637173384598114,0,3774.0,24624.0,15651.73144876325,1,0.026071496441926103,3,deer
ANIMALTRACK,4,deer_2,2560,1440,318,93,275.0,275,0.8647798742138365,0.0,0,0.0,0.0,0.0,0.002155070573432064,0,8250.0,38415.0,29471.054545454546,0,0.018624666451152853,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,94,25.0,25,0.07861635220125786,0.0,0,0.0,0.0,0.0,0.004969842251779889,0,9646.0,11766.0,10806.88,0,0.01535169476023384,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,89,304.0,304,0.9559748427672956,0.0,0,0.0,0.0,0.0,0.0026432854362200614,0,5985.0,29929.0,21087.246710526317,0,0.01727943766568575,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,95,260.0,260,0.8176100628930818,0.0,0,0.0,0.0,0.0,0.0018034683562284442,0,6734.0,33532.0,25223.311538461538,0,0.021842008256774483,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,97,229.0,229,0.720125786163522,0.0,0,0.0,0.0,0.0,0.0014210868260805683,0,7632.0,39800.0,24668.572052401745,0,0.023751932161115638,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,76,66.0,66,0.20754716981132076,0.0,0,0.0,0.0,0.0,0.002362266524340745,0,12084.0,29145.0,22430.636363636364,0,0.016780241767512773,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,96,228.0,228,0.7169811320754716,0.0,0,0.0,0.0,0.0,0.0013550483698311522,0,9075.0,41125.0,28822.201754385966,0,0.022352436272522817,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,98,237.0,237,0.7452830188679245,0.0,0,0.0,0.0,0.0,0.0015087653153454538,0,4991.0,26136.0,19535.90717299578,0,0.02031517572197642,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,99,188.0,187,0.5911949685534591,0.5319148936170213,1,1.0,1.0,1.0,0.0009702744175088246,0,6601.0,48048.0,29474.791443850267,0,0.027007745304281794,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,100,102.0,101,0.32075471698113206,0.9803921568627451,1,1.0,1.0,1.0,0.0006693189390875722,0,5005.0,12496.0,10522.79207920792,0,0.022504541811800383,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,101,156.0,156,0.49056603773584906,0.0,0,0.0,0.0,0.0,0.0004551632561724595,0,9424.0,38350.0,30987.852564102563,0,0.018915932087116456,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,90,199.0,199,0.6257861635220126,0.0,0,0.0,0.0,0.0,0.0021367885027902553,0,30694.0,47616.0,41398.3216080402,0,0.011441914715626642,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,91,97.0,97,0.3050314465408805,0.0,0,0.0,0.0,0.0,0.0007688549299695955,0,16786.0,44154.0,29581.268041237112,0,0.011935179963840378,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,74,151.0,151,0.4748427672955975,0.0,0,0.0,0.0,0.0,0.00375245120120934,0,10540.0,64695.0,42552.05298013245,0,0.014711391906625402,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,77,72.0,72,0.22641509433962265,0.0,0,0.0,0.0,0.0,0.008825367589445002,0,13650.0,350982.0,235341.33333333334,1,0.06220578105672273,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,79,72.0,72,0.22641509433962265,0.0,0,0.0,0.0,0.0,0.007747251609844543,0,5214.0,47880.0,35568.63888888889,0,0.051423304715879366,1,deer
ANIMALTRACK,4,deer_2,2560,1440,318,78,64.0,64,0.20125786163522014,0.0,0,0.0,0.0,0.0,0.00859492888714802,0,12325.0,240084.0,170273.5,2,0.06425930063723198,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,80,52.0,52,0.16352201257861634,0.0,0,0.0,0.0,0.0,0.00905100072603029,0,17510.0,66671.0,54459.153846153844,0,0.035929751090713544,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,81,51.0,51,0.16037735849056603,0.0,0,0.0,0.0,0.0,0.008812711125717304,0,6780.0,48278.0,41061.74509803922,2,0.05409131938558959,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,84,41.0,41,0.1289308176100629,0.0,0,0.0,0.0,0.0,0.009182034148961748,0,5624.0,60610.0,48578.29268292683,2,0.07582304592277858,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,82,39.0,39,0.12264150943396226,0.0,0,0.0,0.0,0.0,0.008657987116389978,0,15660.0,42975.0,37831.153846153844,1,0.03630392831337444,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,83,31.0,31,0.09748427672955975,0.0,0,0.0,0.0,0.0,0.008438431616312669,0,10706.0,37774.0,32446.41935483871,0,0.0529271056187325,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,85,30.0,30,0.09433962264150944,0.0,0,0.0,0.0,0.0,0.01042570181262257,0,27930.0,43618.0,40152.36666666667,0,0.01918892280611538,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,86,15.0,15,0.04716981132075472,0.0,0,0.0,0.0,0.0,0.0077603293989329325,0,6396.0,55902.0,41057.4,2,0.19424384807499437,0,deer
ANIMALTRACK,4,deer_2,2560,1440,318,87,8.0,8,0.025157232704402517,0.0,0,0.0,0.0,0.0,0.006345084795199551,0,9164.0,49610.0,29690.75,1,0.281157324878874,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,102,105.0,105,0.34201954397394135,0.0,0,0.0,0.0,0.0,0.004498131193648881,0,36108.0,255651.0,186699.86666666667,0,0.025646944153860502,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,103,193.0,193,0.6286644951140065,0.0,0,0.0,0.0,0.0,0.0030293180372272395,0,19532.0,88998.0,71061.56476683938,0,0.01292951880067649,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,104,175.0,174,0.5700325732899023,0.5714285714285714,1,1.0,1.0,1.0,0.0035681874887821844,0,17236.0,129456.0,101771.72413793103,0,0.020319741815207962,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,105,161.0,161,0.5244299674267101,0.0,0,0.0,0.0,0.0,0.004131433367959604,0,28090.0,171216.0,114261.50931677019,0,0.01893531177026384,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,106,164.0,164,0.5342019543973942,0.0,0,0.0,0.0,0.0,0.0049845172656181515,0,26264.0,106722.0,81162.64024390244,0,0.020344015190703342,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,107,307.0,307,1.0,0.0,0,0.0,0.0,0.0,0.002501674013643331,0,60358.0,157440.0,129544.8338762215,0,0.008624203905505048,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,108,280.0,131,0.9120521172638436,53.214285714285715,1,149.0,149.0,149.0,0.0057225242289956554,1,14016.0,91476.0,59459.13740458015,0,0.022635428654460815,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,109,307.0,307,1.0,0.0,0,0.0,0.0,0.0,0.0014628391244752854,0,26460.0,57886.0,32888.2996742671,0,0.005847472584193367,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,117,237.0,237,0.7719869706840391,0.0,0,0.0,0.0,0.0,0.004046297932057251,0,27825.0,121407.0,101889.1223628692,0,0.014442176046752677,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,118,220.0,164,0.7166123778501629,25.454545454545453,1,56.0,56.0,56.0,0.005028928979381881,1,42600.0,121644.0,86757.16463414633,0,0.01572992679838251,1,deer
ANIMALTRACK,5,deer_3,2560,1440,307,119,307.0,307,1.0,0.0,0,0.0,0.0,0.0,0.0014906773365068043,0,38316.0,57270.0,46670.15960912052,0,0.003650367536529708,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,127,307.0,307,1.0,0.0,0,0.0,0.0,0.0,0.0016881692688493412,0,34400.0,60928.0,44513.60912052117,0,0.005520213385785024,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,120,289.0,289,0.9413680781758957,0.0,0,0.0,0.0,0.0,0.0034527048769817372,0,27864.0,164844.0,108352.64359861592,0,0.01957440760612364,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,121,267.0,267,0.8697068403908795,0.0,0,0.0,0.0,0.0,0.0037291584709627447,0,31310.0,179778.0,114153.79400749064,0,0.021050586027198562,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,122,265.0,264,0.8631921824104235,0.37735849056603776,1,1.0,1.0,1.0,0.0037137962039222173,0,40506.0,195842.0,163664.4053030303,0,0.018118938569160453,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,123,247.0,224,0.8045602605863192,9.31174089068826,1,23.0,23.0,23.0,0.0018696630804674369,0,23275.0,97908.0,75329.77232142857,0,0.012239840642244,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,125,177.0,177,0.5765472312703583,0.0,0,0.0,0.0,0.0,0.003925528342154126,0,11245.0,131040.0,88222.1581920904,0,0.018010065490750477,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,126,229.0,229,0.745928338762215,0.0,0,0.0,0.0,0.0,0.0027510835759531394,0,27195.0,110208.0,70768.30131004367,0,0.01456486318779691,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,124,223.0,223,0.7263843648208469,0.0,0,0.0,0.0,0.0,0.0034445062477140654,0,17593.0,145600.0,87798.87443946188,0,0.01822716818695281,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,116,187.0,187,0.6091205211726385,0.0,0,0.0,0.0,0.0,0.0045693905523461155,0,11840.0,158218.0,91938.95721925133,0,0.020609153956550497,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,115,157.0,157,0.511400651465798,0.0,0,0.0,0.0,0.0,0.0023973002413767985,0,12936.0,74152.0,53366.738853503186,0,0.015612051068278173,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,113,99.0,99,0.32247557003257327,0.0,0,0.0,0.0,0.0,0.0031856750542375175,0,11446.0,66275.0,48450.292929292926,0,0.021730482585779913,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,114,79.0,79,0.25732899022801303,0.0,0,0.0,0.0,0.0,0.003873903654154858,0,37440.0,96940.0,73540.56962025317,0,0.01867260525898629,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,112,43.0,43,0.14006514657980457,0.0,0,0.0,0.0,0.0,0.0046364157888547225,0,20210.0,129536.0,82500.6511627907,0,0.0469346456859394,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,111,41.0,41,0.13355048859934854,0.0,0,0.0,0.0,0.0,0.0036684608699148204,0,6570.0,52520.0,33515.9756097561,0,0.05894983242010441,0,deer
ANIMALTRACK,5,deer_3,2560,1440,307,110,25.0,25,0.08143322475570032,0.0,0,0.0,0.0,0.0,0.0038958922489673756,0,12692.0,45156.0,34895.04,0,0.057201381467046335,0,deer
ANIMALTRACK,6,dolphin_1,2560,1440,330,128,330.0,330,1.0,0.0,0,0.0,0.0,0.0,0.0030811963572943525,0,96918.0,1463721.0,589328.4212121213,0,0.017869869552691937,9,dolphin
ANIMALTRACK,6,dolphin_1,2560,1440,330,129,145.0,145,0.4393939393939394,0.0,0,0.0,0.0,0.0,0.0035617156822614587,0,240036.0,813603.0,529916.7517241379,0,0.015119522526603035,0,dolphin
