dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
LASOT,40,car-17,1280,720,2251,40,2251.0,2179,1.0,3.198578409595735,6,12.0,19.0,6.0,0.001086153430783629,1,84,18360,5025.036714089032,15,0.031018129929753776,55,object
LASOT,41,cat-1,1280,720,2051,41,2051.0,2051,1.0,0.0,0,0.0,0.0,0.0,0.0059785672066517016,11,3484,38416,12464.998049731837,1,0.026521052997588283,8,object
LASOT,42,cat-3,1280,720,3571,42,3571.0,3571,1.0,0.0,0,0.0,0.0,0.0,0.0016623002408523496,0,7128,81396,45347.83225987118,1,0.011513590501488724,2,object
LASOT,43,cat-18,1280,720,1596,43,1596.0,1532,1.0,4.010025062656641,2,32.0,51.0,13.0,0.008253244177221975,34,102,331866,125225.08093994779,13,0.05388669764357752,63,object
LASOT,44,cat-20,1280,720,1261,44,1261.0,1261,1.0,0.0,0,0.0,0.0,0.0,0.004268655449375653,3,30114,138864,78701.10071371926,0,0.029183321974708635,1,object
LASOT,45,cattle-2,480,360,2461,45,2461.0,2432,1.0,1.178382771231207,1,29.0,29.0,29.0,0.006697186550511813,6,63,15504,6971.3104440789475,3,0.03720006888857746,5,object
LASOT,46,cattle-7,1280,720,1780,46,1780.0,1780,1.0,0.0,0,0.0,0.0,0.0,0.0023016317245505838,7,37541,254650,160449.69101123596,1,0.007263745946456259,3,object
LASOT,47,cattle-12,270,360,1556,47,1556.0,1527,1.0,1.8637532133676094,2,14.5,19.0,10.0,0.016222135743832418,53,168,11556,1706.1165684348396,10,0.05511290327539086,25,object
LASOT,48,cattle-13,1280,720,2321,48,2321.0,2321,1.0,0.0,0,0.0,0.0,0.0,0.002139516251146866,0,988,5452,3050.984489444205,3,0.03338429935765096,36,object
LASOT,49,spider-14,1280,720,2761,49,2761.0,2676,1.0,3.0785947120608474,1,85.0,85.0,85.0,0.0018826657378783113,1,28,19760,8312.740657698057,11,0.03570399483466951,37,object
LASOT,50,spider-16,1278,720,1910,50,1910.0,1910,1.0,0.0,0,0.0,0.0,0.0,0.003310527501729553,0,408,3250,1053.4623036649214,38,0.12506998237066605,430,object
LASOT,51,spider-18,1280,720,2120,51,2120.0,2120,1.0,0.0,0,0.0,0.0,0.0,0.0035176716901409123,0,3904,54675,23888.55283018868,0,0.034215722338224404,7,object
LASOT,52,spider-20,1280,720,9999,52,9999.0,9999,1.0,0.0,0,0.0,0.0,0.0,0.004183483874552443,3,5621,20625,9640.962596259626,0,0.0419400450180933,167,object
LASOT,53,coin-3,1280,720,1020,53,1020.0,968,1.0,5.098039215686274,4,13.0,30.0,2.0,0.00021008577100338334,1,798,13688,13142.195247933885,6,0.015365927693391858,4,object
LASOT,54,coin-6,480,360,3120,54,3120.0,2883,1.0,7.596153846153846,16,14.8125,67.0,1.0,0.005754056390745461,31,161,34780,13311.287547693375,47,0.061466798484065784,65,object
LASOT,55,coin-7,1280,720,1681,55,1681.0,1676,1.0,0.297441998810232,1,5.0,5.0,5.0,0.0009771512191232778,5,5451,33480,25935.80489260143,6,0.011419015784270188,20,object
LASOT,56,coin-18,1280,720,1100,56,1100.0,1097,1.0,0.27272727272727276,1,3.0,3.0,3.0,0.003516626780118882,5,832,34224,25455.85870556062,9,0.03266211961703402,5,object
LASOT,57,crab-3,480,360,1501,57,1501.0,1501,1.0,0.0,0,0.0,0.0,0.0,0.004501337187447921,1,2409,21150,14757.407728181213,1,0.02205738395825126,4,object
LASOT,58,crab-6,1280,720,1959,58,1959.0,1959,1.0,0.0,0,0.0,0.0,0.0,0.0042604891981034105,20,6027,919601,145777.1398672792,2,0.021079323699257385,35,object
LASOT,59,crab-12,1280,720,1721,59,1721.0,1689,1.0,1.8593840790238232,1,32.0,32.0,32.0,0.0046429337231341196,4,896,111696,47464.08229721729,6,0.036730101963021435,14,object
LASOT,60,crab-18,480,360,1832,60,1832.0,1832,1.0,0.0,0,0.0,0.0,0.0,0.0016216729294161855,12,12125,43924,32734.25709606987,0,0.006305652580023665,12,object
LASOT,61,surfboard-12,1280,720,3259,61,3259.0,3165,1.0,2.8843203436637004,6,15.666666666666666,22.0,4.0,0.0018996349480659095,0,70,8010,1165.3194312796209,20,0.05133788468947054,276,object
LASOT,62,surfboard-4,1280,720,1787,62,1787.0,1626,1.0,9.009513150531617,13,12.384615384615385,43.0,1.0,0.011251559779589767,57,425,49446,10037.638376383764,40,0.11614657165376609,925,object
LASOT,63,surfboard-5,1280,720,4383,63,4383.0,4329,1.0,1.2320328542094456,2,27.0,39.0,15.0,0.002997843115937183,5,68,114760,7642.40632940633,8,0.06300093235389592,734,object
LASOT,64,surfboard-8,1280,720,2215,64,2215.0,2179,1.0,1.6252821670428894,8,4.5,9.0,2.0,0.009071336835700737,38,240,102432,13159.07755851308,68,0.14736019588786994,988,object
LASOT,65,cup-1,1280,720,1433,65,1433.0,1433,1.0,0.0,0,0.0,0.0,0.0,0.002473806150542474,0,11070,77644,36664.27424982554,0,0.012651448026924658,7,object
LASOT,66,cup-4,1280,720,2191,66,2191.0,2191,1.0,0.0,0,0.0,0.0,0.0,0.0005099340248798052,0,17407,38363,21769.01643085349,0,0.006892463667125787,0,object
LASOT,67,cup-7,1280,720,1370,67,1370.0,1370,1.0,0.0,0,0.0,0.0,0.0,5.1762955457231755e-05,0,197494,206559,203032.10145985402,0,5.536195557366449e-05,0,object
LASOT,68,cup-17,1280,720,1950,68,1950.0,1949,1.0,0.05128205128205128,1,1.0,1.0,1.0,0.0037191567656819796,26,5372,78678,37271.96049256029,15,0.027278547044057497,28,object
LASOT,69,deer-4,1280,720,4501,69,4501.0,4445,1.0,1.244167962674961,1,56.0,56.0,56.0,0.005908274943466662,19,640,239259,68444.84341957256,5,0.028625682891007722,25,object
LASOT,70,deer-8,640,360,2911,70,2911.0,2871,1.0,1.3740982480247337,1,40.0,40.0,40.0,0.002117369785912539,1,88,1271,697.9049111807733,9,0.050347396132360604,101,object
LASOT,71,deer-10,1280,720,1411,71,1411.0,1203,1.0,14.741318214032601,2,104.0,140.0,68.0,0.001406043073187202,0,320,73502,11450.110556940981,2,0.03859936785267584,13,object
LASOT,72,deer-14,480,360,2221,72,2221.0,2221,1.0,0.0,0,0.0,0.0,0.0,0.0029788785740671765,3,1271,55952,20715.28410625844,0,0.018341093797844085,5,object
LASOT,73,dog-1,1280,720,1168,73,1168.0,1112,1.0,4.794520547945205,5,11.2,33.0,2.0,0.012641894439193044,30,105,186837,10296.69154676259,33,0.15474750368261944,336,object
LASOT,74,dog-7,1280,720,1918,74,1918.0,1918,1.0,0.0,0,0.0,0.0,0.0,0.008369990535372053,36,3960,642864,39758.904588112615,1,0.07375907834625796,81,object
LASOT,75,dog-15,480,360,5009,75,5009.0,5009,1.0,0.0,0,0.0,0.0,0.0,0.007658813428182557,38,3300,47897,19072.543222200038,1,0.04033551940126951,66,object
LASOT,76,dog-19,1280,720,1514,76,1514.0,1466,1.0,3.1704095112285335,1,48.0,48.0,48.0,0.0062090001614914835,3,658,269082,65506.066848567534,3,0.05178822219202759,103,object
LASOT,77,guitar-3,1280,720,2521,77,2521.0,2521,1.0,0.0,0,0.0,0.0,0.0,0.003910004175333122,0,7189,23989,20139.223720745737,1,0.01750369706233014,16,object
LASOT,78,guitar-8,1280,720,2190,78,2190.0,2017,1.0,7.899543378995435,31,5.580645161290323,33.0,1.0,0.0029209275234459496,11,224,32899,15004.932077342588,54,0.06922965663447544,29,object
LASOT,79,guitar-10,1280,720,1890,79,1890.0,1873,1.0,0.8994708994708994,4,4.25,6.0,2.0,0.002720545566711337,13,102,52836,10412.730379071008,31,0.07024604438566952,4,object
LASOT,80,guitar-16,480,360,1000,80,1000.0,1000,1.0,0.0,0,0.0,0.0,0.0,0.005178221718765115,14,1680,7920,5705.228,0,0.02356425409805654,9,object
LASOT,81,person-1,1280,720,5550,81,5550.0,5539,1.0,0.1981981981981982,4,2.75,4.0,1.0,0.005318545206655292,52,6882,475316,119901.77595233796,25,0.03516570116103508,33,object
LASOT,82,person-5,1280,720,2967,82,2967.0,2965,1.0,0.06740815638692282,1,2.0,2.0,2.0,0.004676444152627549,1,16354,225368,81133.26509274874,3,0.040467110137561275,6,object
LASOT,83,person-10,1280,540,3901,83,3901.0,3901,1.0,0.0,0,0.0,0.0,0.0,0.0022973662253292313,0,12033,390390,79494.33401691874,0,0.01771448205678497,0,object
LASOT,84,person-12,480,360,1990,84,1990.0,1990,1.0,0.0,0,0.0,0.0,0.0,0.003656048186215987,1,703,9595,3183.2989949748744,8,0.05240695303595764,79,object
LASOT,85,pig-2,1280,720,2671,85,2671.0,2671,1.0,0.0,0,0.0,0.0,0.0,0.0031152338417112847,1,3306,168948,54836.728191688504,1,0.0250619471680291,0,object
LASOT,86,pig-10,1280,720,2691,86,2691.0,2599,1.0,3.418803418803419,4,23.0,41.0,12.0,0.003764518780654209,8,2940,183997,51190.62062331666,6,0.03506633110908125,75,object
LASOT,87,pig-13,480,360,1838,87,1838.0,1819,1.0,1.0337323177366704,3,6.333333333333333,9.0,2.0,0.013009657508571488,44,264,40572,13157.360087960418,14,0.08180809231343544,194,object
LASOT,88,pig-18,1280,720,2401,88,2401.0,2243,1.0,6.580591420241566,2,79.0,131.0,27.0,0.0018691415276502175,1,552,27510,13758.467677218012,14,0.02989524237053889,48,object
LASOT,89,rubicCube-1,1280,720,1800,89,1800.0,1795,1.0,0.2777777777777778,4,1.25,2.0,1.0,0.0015421431884349796,2,1540,27216,15921.55208913649,16,0.026805035517768628,32,object
LASOT,90,rubicCube-6,1280,720,4291,90,4291.0,4235,1.0,1.3050570962479608,3,18.666666666666668,33.0,6.0,0.002108278894639786,6,660,24300,18887.724203069658,31,0.036503754468072885,164,object
LASOT,91,rubicCube-14,1280,720,1827,91,1827.0,1827,1.0,0.0,0,0.0,0.0,0.0,0.0057869300152770834,18,83810,419375,231090.44225506295,5,0.029851287606988162,54,object
LASOT,92,rubicCube-19,1280,720,2101,92,2101.0,2091,1.0,0.47596382674916704,2,5.0,9.0,1.0,0.0015819851569847645,2,324,52170,37513.05643232903,10,0.019938395075550248,19,object
LASOT,93,swing-10,1280,720,2189,93,2189.0,2136,1.0,2.4211968935587027,4,13.25,26.0,1.0,0.015239345696663499,32,1260,137280,37170.35627340824,29,0.06597097928212517,114,object
LASOT,94,swing-14,1280,720,2564,94,2542.0,1908,0.9914196567862714,24.940991345397325,31,20.451612903225808,68.0,1.0,0.01992704646864216,208,54,26878,5683.70859538784,233,0.31815646469219544,788,object
LASOT,95,swing-17,1280,720,2699,95,2699.0,2692,1.0,0.2593553167839941,6,1.1666666666666667,2.0,1.0,0.0059837189101065264,0,162,4158,1752.2299405646359,184,0.18569835815319993,62,object
LASOT,96,swing-20,1280,720,1282,96,1282.0,1282,1.0,0.0,0,0.0,0.0,0.0,0.00597115767745297,3,5040,64770,29924.886895475818,4,0.030937273459695762,45,object
LASOT,97,drone-13,1280,720,3715,97,3715.0,3583,1.0,3.5531628532974433,7,18.857142857142858,32.0,2.0,0.006504841938322742,20,36,188484,13324.432040189786,84,0.0753123268154091,634,object
LASOT,98,drone-15,1280,720,1362,98,1362.0,1320,1.0,3.0837004405286343,3,14.0,35.0,2.0,0.007371729634111478,9,165,142576,14213.44696969697,11,0.059197438979952305,180,object
LASOT,99,drone-2,1280,720,3133,99,3133.0,3099,1.0,1.0852218321097988,1,34.0,34.0,34.0,0.002539863431637403,0,168,137839,19219.08647950952,3,0.020866136452466856,103,object
LASOT,100,drone-7,1280,720,2817,100,2817.0,2708,1.0,3.8693645722399714,6,18.166666666666668,36.0,1.0,0.008310369034367762,5,132,7076,1421.745199409158,60,0.10171683584430001,569,object
LASOT,101,pool-12,1280,720,1801,101,1801.0,1789,1.0,0.6662965019433648,3,4.0,6.0,1.0,0.014860295331926112,85,2016,37620,22116.43487982113,11,0.05124526700639137,57,object
LASOT,102,pool-15,1280,720,1338,102,1338.0,1303,1.0,2.615844544095665,3,11.666666666666666,20.0,3.0,0.009179715252918665,20,88,31504,11896.714504988488,24,0.064556354577316,73,object
LASOT,103,pool-3,1280,720,2256,103,2256.0,2241,1.0,0.6648936170212766,1,15.0,15.0,15.0,0.004650214736741577,1,56,1804,995.1258366800536,11,0.04100806117833454,45,object
LASOT,104,pool-7,1280,720,1634,104,1634.0,1566,1.0,4.16156670746634,2,34.0,41.0,27.0,0.0021152317789496266,5,286,1190,730.5555555555555,1,0.018145435078279225,10,object
LASOT,105,rabbit-10,1280,720,2098,105,2098.0,2006,1.0,4.38512869399428,2,46.0,84.0,8.0,0.009656802418208632,62,900,93632,32038.372382851445,23,0.07172148402339706,167,object
LASOT,106,rabbit-13,1280,720,2109,106,2109.0,2109,1.0,0.0,0,0.0,0.0,0.0,0.0034791573045938416,5,16520,104704,46058.249407302035,0,0.030442698733844597,42,object
LASOT,107,rabbit-17,1280,720,1478,107,1478.0,1422,1.0,3.7889039242219216,2,28.0,37.0,19.0,0.010360576885819144,22,3460,179627,36417.805203938115,14,0.07935194320814792,149,object
LASOT,108,rabbit-19,540,360,2222,108,2222.0,2222,1.0,0.0,0,0.0,0.0,0.0,0.003995114297071576,0,667,4686,2454.3645364536455,3,0.058618862110248984,143,object
LASOT,109,racing-10,1280,720,1508,109,1508.0,1503,1.0,0.33156498673740054,1,5.0,5.0,5.0,0.0035322113693663296,5,272,118737,17266.377245508982,6,0.03703940929509932,30,object
LASOT,110,racing-15,1280,720,1070,110,1070.0,1021,1.0,4.579439252336448,1,49.0,49.0,49.0,0.008052037106226732,8,3200,133604,24080.273261508326,3,0.029831174731343415,4,object
LASOT,111,racing-16,1280,720,2186,111,2186.0,2177,1.0,0.41171088746569073,2,4.5,7.0,2.0,0.004847911614614948,0,280,251090,27289.21681212678,4,0.03536532004323855,28,object
LASOT,112,racing-20,1280,720,2941,112,2941.0,2812,1.0,4.386263175790547,16,8.0625,33.0,1.0,0.002392567043509054,1,80,11616,2292.402560455192,32,0.04424081658979368,113,object
LASOT,113,robot-1,640,360,5609,113,5609.0,5566,1.0,0.7666250668568372,1,43.0,43.0,43.0,0.003287181148649995,0,224,25530,5343.581386992454,6,0.032820954346585655,0,object
LASOT,114,robot-19,640,360,5797,114,5797.0,5797,1.0,0.0,0,0.0,0.0,0.0,0.0034300487884240177,2,1653,28210,11592.878212868725,7,0.03581743919293808,22,object
LASOT,115,robot-5,1280,720,2325,115,2325.0,2267,1.0,2.4946236559139785,4,14.5,40.0,1.0,0.005554086689646975,3,1344,10900,5887.262020291134,4,0.026875645439358574,18,object
LASOT,116,robot-8,1280,720,2371,116,2371.0,2371,1.0,0.0,0,0.0,0.0,0.0,0.0042499835014141564,14,12032,208182,41834.113454238715,2,0.023099897549328854,15,object
LASOT,117,sepia-13,1280,720,2756,117,2756.0,2756,1.0,0.0,0,0.0,0.0,0.0,0.002726693714104397,8,13797,156306,31452.105224963714,0,0.012419432648547607,46,object
LASOT,118,sepia-16,1280,720,1548,118,1548.0,1529,1.0,1.227390180878553,1,19.0,19.0,19.0,0.00994778063015618,7,2624,254380,100743.17331589274,6,0.027530878934062832,26,object
LASOT,119,sepia-6,1280,720,1100,119,1100.0,1100,1.0,0.0,0,0.0,0.0,0.0,0.006531651879758166,0,24192,85140,42589.46272727273,0,0.021275549404851758,6,object
LASOT,120,sepia-8,640,360,3694,120,3694.0,3541,1.0,4.141851651326475,3,51.0,92.0,30.0,0.004532464356411261,2,676,76880,27292.436317424457,9,0.02626267973591465,76,object
LASOT,121,sheep-3,1280,720,2097,121,2097.0,2078,1.0,0.9060562708631379,2,9.5,12.0,7.0,0.007897440074393008,23,396,198576,106745.45957651587,9,0.04084684721144288,33,object
LASOT,122,sheep-5,1280,720,1000,122,1000.0,1000,1.0,0.0,0,0.0,0.0,0.0,0.0016939852698875922,0,2360,9918,5106.438,1,0.03594807465103289,3,object
LASOT,123,sheep-7,1280,720,1256,123,1256.0,1256,1.0,0.0,0,0.0,0.0,0.0,0.0018605788122114766,6,3796,117623,26475.244426751593,0,0.021989424513054065,0,object
LASOT,124,sheep-9,1280,720,1840,124,1840.0,1840,1.0,0.0,0,0.0,0.0,0.0,0.0024404335117285563,5,713,10764,2627.626630434783,0,0.028478155060516944,0,object
LASOT,125,skateboard-16,1280,720,3208,125,3208.0,3208,1.0,0.0,0,0.0,0.0,0.0,0.003248126422918397,0,198,14124,3416.4061720698255,17,0.04844307963036127,185,object
LASOT,126,skateboard-19,1280,720,2262,126,2262.0,2262,1.0,0.0,0,0.0,0.0,0.0,0.005566786645909999,0,442,14910,2752.1171529619805,16,0.06773699434399702,406,object
LASOT,127,skateboard-3,1280,720,1629,127,1629.0,1629,1.0,0.0,0,0.0,0.0,0.0,0.005280970773199838,0,780,102608,25525.11663597299,4,0.041259151853322906,35,object
LASOT,128,skateboard-8,1280,720,4112,128,4112.0,4019,1.0,2.2616731517509727,2,46.5,58.0,35.0,0.0019835290701567206,1,48,29040,1970.0559840756407,6,0.041457073113359805,62,object
LASOT,129,tank-14,1280,720,3336,129,3336.0,3311,1.0,0.749400479616307,1,25.0,25.0,25.0,0.002749466238222843,1,532,145607,24700.11990335246,0,0.02550403683300962,54,object
LASOT,130,tank-16,1280,720,3635,130,3635.0,3635,1.0,0.0,0,0.0,0.0,0.0,0.0016744948729613828,0,3626,138774,34105.5105914718,0,0.013520008954709901,27,object
LASOT,131,tank-6,1280,720,1612,131,1612.0,1612,1.0,0.0,0,0.0,0.0,0.0,0.0017136719824503357,0,4551,126948,34807.4658808933,0,0.008864811500843955,8,object
LASOT,132,tank-9,1280,720,1312,132,1312.0,1257,1.0,4.192073170731708,1,55.0,55.0,55.0,0.002227384643278959,1,720,41580,14716.583929992044,3,0.027302280547032088,59,object
LASOT,133,tiger-12,1280,720,1040,133,1040.0,1040,1.0,0.0,0,0.0,0.0,0.0,0.0028500854474453217,1,32340,110320,62707.526923076926,0,0.01612890535575777,11,object
LASOT,134,tiger-18,1280,720,3107,134,3107.0,3107,1.0,0.0,0,0.0,0.0,0.0,0.0029591964946438665,9,3128,270396,46074.00514966205,2,0.026065961319464,14,object
LASOT,135,tiger-4,1280,720,2877,135,2877.0,2877,1.0,0.0,0,0.0,0.0,0.0,0.0027063028839877977,4,2158,134808,59384.153632255824,6,0.021549623299803096,17,object
LASOT,136,tiger-6,1280,720,2295,136,2295.0,2295,1.0,0.0,0,0.0,0.0,0.0,0.006653749928844967,26,-2717,117066,47817.22004357298,7,0.02748237544041135,73,object
LASOT,137,train-1,1280,720,1150,137,1150.0,1150,1.0,0.0,0,0.0,0.0,0.0,0.00155051906649489,0,1716,41584,20591.725217391304,0,0.017492481559672327,19,object
LASOT,138,train-11,1280,720,1080,138,1080.0,1080,1.0,0.0,0,0.0,0.0,0.0,0.0016582950052721598,0,357,51136,13623.392592592592,0,0.022048973191635627,1,object
LASOT,139,train-20,1280,720,1389,139,1389.0,1389,1.0,0.0,0,0.0,0.0,0.0,0.00416932195297593,12,2205,108752,58054.82073434125,8,0.030740419722940327,321,object
LASOT,140,train-7,1280,676,1425,140,1425.0,1394,1.0,2.175438596491228,1,31.0,31.0,31.0,0.0013616065769955818,1,63,36841,12130.489956958392,5,0.04438129681724558,95,object
LASOT,141,truck-16,1280,720,7225,141,7225.0,6338,1.0,12.276816608996539,52,17.057692307692307,85.0,1.0,0.004715097461213343,49,266,116667,18697.64941621963,114,0.0620174561730241,375,object
LASOT,142,truck-3,1280,720,1270,142,1270.0,1270,1.0,0.0,0,0.0,0.0,0.0,0.0016049095314661242,0,51336,757538,157627.65748031496,0,0.009287606613728008,1,object
LASOT,143,truck-6,1280,720,5245,143,5245.0,4981,1.0,5.0333651096282175,2,132.0,141.0,123.0,0.0014654858561424335,2,740,226050,39463.102790604295,6,0.011394163959549878,9,object
