dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
BFT,8,An3013,1920,1080,119,48,103.0,103,0.865546218487395,0.0,0,0.0,0.0,0.0,0.008526705977448461,0,5460.0,47998.0,25652.242718446603,3,0.12925789471658958,12,bird
BFT,8,An3013,1920,1080,119,49,119.0,119,1.0,0.0,0,0.0,0.0,0.0,0.009696527700256658,0,4400.0,81921.0,32067.882352941175,8,0.21146422050014374,25,bird
BFT,8,An3013,1920,1080,119,50,89.0,89,0.7478991596638656,0.0,0,0.0,0.0,0.0,0.01122253781598363,0,1817.0,81634.0,45260.51685393258,4,0.2186334787814546,24,bird
BFT,8,An3013,1920,1080,119,51,27.0,27,0.226890756302521,0.0,0,0.0,0.0,0.0,0.00867882163080663,0,1463.0,66000.0,27479.62962962963,5,0.6171249858304327,11,bird
BFT,9,An3018,1920,1080,313,52,312.0,312,0.9968051118210862,0.0,0,0.0,0.0,0.0,0.020985396038648643,49,227535.0,1038730.0,525690.0608974359,1,0.0875820959200973,76,bird
BFT,9,An3018,1920,1080,313,53,311.0,311,0.9936102236421726,0.0,0,0.0,0.0,0.0,0.013159628295050792,9,58546.0,371011.0,185540.3569131833,7,0.12245181241830944,95,bird
BFT,9,An3018,1920,1080,313,54,132.0,129,0.4217252396166134,2.272727272727273,1,3.0,3.0,3.0,0.00800787733493108,1,14200.0,106857.0,52074.798449612405,7,0.1409377063026045,21,bird
BFT,10,An6008,1904,1072,116,55,116.0,116,1.0,0.0,0,0.0,0.0,0.0,0.008723298894607488,0,8375.0,33664.0,17783.068965517243,5,0.2118288839516727,81,bird
BFT,10,An6008,1904,1072,116,56,116.0,116,1.0,0.0,0,0.0,0.0,0.0,0.008578195870331113,0,5940.0,26160.0,12189.76724137931,2,0.15754867719383295,72,bird
BFT,10,An6008,1904,1072,116,57,116.0,116,1.0,0.0,0,0.0,0.0,0.0,0.011702843278966354,2,16137.0,58692.0,34735.65517241379,4,0.1881576773061813,70,bird
BFT,10,An6008,1904,1072,116,58,116.0,116,1.0,0.0,0,0.0,0.0,0.0,0.007701401805556466,0,3705.0,16308.0,8474.948275862069,7,0.1998271093579318,60,bird
BFT,10,An6008,1904,1072,116,59,116.0,116,1.0,0.0,0,0.0,0.0,0.0,0.007581360542244888,0,1456.0,13200.0,6246.474137931034,2,0.1284575296233736,45,bird
BFT,11,An6009,1904,1072,162,60,148.0,148,0.9135802469135802,0.0,0,0.0,0.0,0.0,0.008933815181658313,2,9945.0,57024.0,33825.70945945946,3,0.16815501105838684,88,bird
BFT,11,An6009,1904,1072,162,61,162.0,162,1.0,0.0,0,0.0,0.0,0.0,0.03527442117607258,59,187902.0,746750.0,432261.65432098764,5,0.15783736079133243,71,bird
BFT,11,An6009,1904,1072,162,62,162.0,162,1.0,0.0,0,0.0,0.0,0.0,0.008931686463359357,0,25032.0,68096.0,44943.62962962963,6,0.16050241039407187,94,bird
BFT,11,An6009,1904,1072,162,63,162.0,162,1.0,0.0,0,0.0,0.0,0.0,0.015073630120348033,5,46480.0,224338.0,112268.32098765433,10,0.1766478291494327,91,bird
BFT,12,An6011,1904,1072,95,64,95.0,95,1.0,0.0,0,0.0,0.0,0.0,0.008288240554024598,0,25840.0,55173.0,41306.97894736842,0,0.16741738415987195,63,bird
BFT,12,An6011,1904,1072,95,65,95.0,95,1.0,0.0,0,0.0,0.0,0.0,0.007663960300074075,0,7992.0,28611.0,13037.242105263158,6,0.17129616104336665,36,bird
BFT,12,An6011,1904,1072,95,66,95.0,95,1.0,0.0,0,0.0,0.0,0.0,0.00755272150355542,0,14456.0,36751.0,23291.484210526316,2,0.17830353278110694,56,bird
BFT,12,An6011,1904,1072,95,67,95.0,95,1.0,0.0,0,0.0,0.0,0.0,0.010333724989676508,0,21306.0,39024.0,29632.063157894736,0,0.13500182286445514,50,bird
BFT,12,An6011,1904,1072,95,68,95.0,95,1.0,0.0,0,0.0,0.0,0.0,0.010009248937153837,0,11438.0,37901.0,25007.21052631579,4,0.2071148210378815,65,bird
BFT,13,An6012,1904,1072,184,69,184.0,184,1.0,0.0,0,0.0,0.0,0.0,0.011741499870411587,1,77550.0,293664.0,164091.57065217392,1,0.1053741212757502,105,bird
BFT,13,An6012,1904,1072,184,70,184.0,184,1.0,0.0,0,0.0,0.0,0.0,0.013810138040761788,3,135642.0,546304.0,246632.64130434784,0,0.09983429274382673,110,bird
BFT,13,An6012,1904,1072,184,71,44.0,44,0.2391304347826087,0.0,0,0.0,0.0,0.0,0.014589115545044273,1,34592.0,159542.0,77331.22727272728,2,0.16283185699964892,23,bird
BFT,14,An6013,1904,1072,165,72,165.0,165,1.0,0.0,0,0.0,0.0,0.0,0.005775592950929531,0,1551.0,4608.0,3053.4969696969697,6,0.1596153191970608,58,bird
BFT,14,An6013,1904,1072,165,73,165.0,165,1.0,0.0,0,0.0,0.0,0.0,0.010302282582890161,0,6018.0,18886.0,12451.09090909091,3,0.14322158692289547,47,bird
BFT,14,An6013,1904,1072,165,74,156.0,119,0.9454545454545454,23.717948717948715,2,18.5,35.0,2.0,0.006152889964596189,1,846.0,6864.0,3805.126050420168,5,0.15202321494860416,39,bird
BFT,14,An6013,1904,1072,165,75,165.0,127,1.0,23.03030303030303,2,19.0,37.0,1.0,0.0047836424267323815,1,713.0,5166.0,2773.1889763779527,7,0.15712604777502395,44,bird
BFT,14,An6013,1904,1072,165,76,165.0,144,1.0,12.727272727272727,5,4.2,7.0,2.0,0.006951815442494075,0,1406.0,11770.0,5445.111111111111,13,0.21535474207766345,49,bird
BFT,15,Ci2001,1912,1072,212,77,197.0,129,0.9292452830188679,34.51776649746193,1,68.0,68.0,68.0,0.008352497608662643,1,1798.0,176904.0,66736.58914728682,1,0.1738908629400896,12,bird
BFT,15,Ci2001,1912,1072,212,78,159.0,159,0.75,0.0,0,0.0,0.0,0.0,0.005907422460549029,0,4088.0,51062.0,25432.80503144654,1,0.06833990183262864,17,bird
BFT,15,Ci2001,1912,1072,212,79,212.0,137,1.0,35.37735849056604,1,75.0,75.0,75.0,0.013059954648777287,3,7718.0,184756.0,61777.48905109489,7,0.11795886801921464,27,bird
BFT,15,Ci2001,1912,1072,212,80,200.0,159,0.9433962264150944,20.5,1,41.0,41.0,41.0,0.0071905015702198,1,735.0,70308.0,32830.05031446541,6,0.09614142874092421,23,bird
BFT,15,Ci2001,1912,1072,212,81,65.0,65,0.30660377358490565,0.0,0,0.0,0.0,0.0,0.00731809788730954,0,4576.0,40280.0,25322.676923076924,0,0.09240180509394398,5,bird
BFT,15,Ci2001,1912,1072,212,82,97.0,97,0.45754716981132076,0.0,0,0.0,0.0,0.0,0.0057116590909711456,0,15408.0,50112.0,30500.03092783505,0,0.06971931878198016,2,bird
BFT,15,Ci2001,1912,1072,212,83,103.0,103,0.4858490566037736,0.0,0,0.0,0.0,0.0,0.004934129072427932,0,4720.0,52998.0,35587.912621359224,0,0.06906236746892794,3,bird
BFT,15,Ci2001,1912,1072,212,84,201.0,123,0.9481132075471698,38.80597014925373,2,39.0,67.0,11.0,0.009970052875671102,2,5775.0,53544.0,28385.10569105691,2,0.07745358608745469,12,bird
BFT,15,Ci2001,1912,1072,212,85,171.0,171,0.8066037735849056,0.0,0,0.0,0.0,0.0,0.006234705742761061,0,2030.0,106546.0,38260.005847953216,2,0.07809797534869051,19,bird
BFT,15,Ci2001,1912,1072,212,86,30.0,30,0.14150943396226415,0.0,0,0.0,0.0,0.0,0.005530655233657817,0,4142.0,41087.0,24156.8,0,0.08376264825392439,0,bird
BFT,15,Ci2001,1912,1072,212,87,195.0,195,0.9198113207547169,0.0,0,0.0,0.0,0.0,0.006291128711234288,0,3105.0,50094.0,22564.6358974359,3,0.09664082507019839,40,bird
BFT,15,Ci2001,1912,1072,212,88,166.0,166,0.7830188679245284,0.0,0,0.0,0.0,0.0,0.0059630298810639465,0,15549.0,50456.0,33884.2108433735,0,0.04821395875661957,11,bird
BFT,15,Ci2001,1912,1072,212,89,82.0,82,0.3867924528301887,0.0,0,0.0,0.0,0.0,0.005137609881676289,0,4998.0,49115.0,34305.08536585366,0,0.07102658264793683,4,bird
BFT,15,Ci2001,1912,1072,212,90,212.0,212,1.0,0.0,0,0.0,0.0,0.0,0.00675692183877567,1,7216.0,47320.0,21200.155660377357,1,0.05884518901144875,37,bird
BFT,15,Ci2001,1912,1072,212,91,108.0,108,0.5094339622641509,0.0,0,0.0,0.0,0.0,0.005791816667796897,0,15642.0,34944.0,29873.11111111111,0,0.05079892524300507,2,bird
BFT,15,Ci2001,1912,1072,212,92,109.0,109,0.5141509433962265,0.0,0,0.0,0.0,0.0,0.006939266536093684,0,2745.0,43660.0,32421.92660550459,0,0.04959607279471924,1,bird
BFT,15,Ci2001,1912,1072,212,93,46.0,46,0.2169811320754717,0.0,0,0.0,0.0,0.0,0.0042948925105291726,0,3239.0,28899.0,14522.45652173913,0,0.08434678312531245,0,bird
BFT,15,Ci2001,1912,1072,212,94,64.0,64,0.3018867924528302,0.0,0,0.0,0.0,0.0,0.003313350947719881,0,2800.0,25758.0,9380.703125,1,0.10881112939427812,6,bird
BFT,15,Ci2001,1912,1072,212,95,59.0,59,0.2783018867924528,0.0,0,0.0,0.0,0.0,0.005191441153355489,0,14430.0,35898.0,27750.98305084746,0,0.09231008515727641,16,bird
BFT,15,Ci2001,1912,1072,212,96,81.0,72,0.38207547169811323,11.11111111111111,1,9.0,9.0,9.0,0.006846721484968054,0,1760.0,40606.0,17414.097222222223,3,0.12663343679079853,28,bird
BFT,15,Ci2001,1912,1072,212,97,45.0,45,0.21226415094339623,0.0,0,0.0,0.0,0.0,0.009863491841734502,0,5727.0,42365.0,23748.044444444444,1,0.09885174569804596,13,bird
BFT,15,Ci2001,1912,1072,212,98,37.0,37,0.17452830188679244,0.0,0,0.0,0.0,0.0,0.010550165251010308,0,12584.0,45360.0,30374.243243243243,0,0.0793340088026217,8,bird
BFT,15,Ci2001,1912,1072,212,99,13.0,13,0.06132075471698113,0.0,0,0.0,0.0,0.0,0.007822298220207531,0,38579.0,86056.0,73243.92307692308,0,0.08771631065105935,0,bird
BFT,15,Ci2001,1912,1072,212,100,7.0,7,0.0330188679245283,0.0,0,0.0,0.0,0.0,0.01043570076631476,0,3230.0,11571.0,7409.142857142857,1,0.3116213114180651,4,bird
BFT,15,Ci2001,1912,1072,212,101,13.0,13,0.06132075471698113,0.0,0,0.0,0.0,0.0,0.013204664127850632,0,19099.0,47277.0,39254.230769230766,0,0.14208424120958096,6,bird
BFT,15,Ci2001,1912,1072,212,102,12.0,12,0.05660377358490566,0.0,0,0.0,0.0,0.0,0.011143954927757226,0,56916.0,104181.0,82879.91666666667,0,0.09522230572184197,1,bird
BFT,16,Ci3001,1920,1080,159,103,159.0,159,1.0,0.0,0,0.0,0.0,0.0,0.009594914561654315,0,18655.0,65263.0,37548.52830188679,9,0.1678085065738822,71,bird
BFT,16,Ci3001,1920,1080,159,104,159.0,159,1.0,0.0,0,0.0,0.0,0.0,0.010067145698910646,1,19440.0,68580.0,35645.64150943396,6,0.13653588706143838,75,bird
BFT,16,Ci3001,1920,1080,159,105,124.0,124,0.779874213836478,0.0,0,0.0,0.0,0.0,0.009335055418064777,0,10400.0,63085.0,43795.54838709677,3,0.14460703913976072,38,bird
BFT,16,Ci3001,1920,1080,159,106,84.0,84,0.5283018867924528,0.0,0,0.0,0.0,0.0,0.01174491411987659,2,13908.0,76506.0,45423.98809523809,2,0.17607323744697095,40,bird
BFT,16,Ci3001,1920,1080,159,107,58.0,58,0.36477987421383645,0.0,0,0.0,0.0,0.0,0.006727729944738248,0,12530.0,35893.0,24412.931034482757,1,0.10820086169244277,18,bird
BFT,16,Ci3001,1920,1080,159,108,33.0,33,0.20754716981132076,0.0,0,0.0,0.0,0.0,0.008377493347834247,0,6486.0,68310.0,28380.484848484848,2,0.19674182479255467,10,bird
BFT,17,Gr3001,1920,1080,386,109,165.0,164,0.4274611398963731,0.6060606060606061,1,1.0,1.0,1.0,0.015288993810201256,13,18312.0,892756.0,517768.1707317073,1,0.0788333508435302,38,bird
BFT,17,Gr3001,1920,1080,386,110,385.0,345,0.9974093264248705,10.38961038961039,1,40.0,40.0,40.0,0.006627984810621012,6,18585.0,234000.0,103312.43188405797,6,0.10283078917826806,181,bird
BFT,17,Gr3001,1920,1080,386,111,315.0,315,0.8160621761658031,0.0,0,0.0,0.0,0.0,0.009642975773866492,6,163296.0,886259.0,461767.1238095238,0,0.07657281320793104,120,bird
BFT,18,Ci6001,1904,1072,71,112,70.0,70,0.9859154929577465,0.0,0,0.0,0.0,0.0,0.011046070557821733,1,34224.0,226176.0,138806.04285714286,0,0.054849100612143445,1,bird
BFT,18,Ci6001,1904,1072,71,113,70.0,70,0.9859154929577465,0.0,0,0.0,0.0,0.0,0.010292897913649972,0,72765.0,179600.0,130185.3,0,0.05987308644300185,1,bird
BFT,18,Ci6001,1904,1072,71,114,25.0,25,0.352112676056338,0.0,0,0.0,0.0,0.0,0.011473140210866956,0,12643.0,73590.0,55252.44,0,0.07182254412265439,4,bird
BFT,18,Ci6001,1904,1072,71,115,49.0,49,0.6901408450704225,0.0,0,0.0,0.0,0.0,0.008177419701896895,0,13500.0,103059.0,53541.61224489796,1,0.0879176092563219,0,bird
BFT,18,Ci6001,1904,1072,71,116,10.0,10,0.14084507042253522,0.0,0,0.0,0.0,0.0,0.007228514912496715,0,17301.0,26496.0,23150.7,0,0.07121371132423888,0,bird
BFT,18,Ci6001,1904,1072,71,117,9.0,9,0.1267605633802817,0.0,0,0.0,0.0,0.0,0.009582545827758339,0,37200.0,41164.0,39083.444444444445,0,0.017928114667208984,0,bird
BFT,19,Gr5009,1920,1080,262,118,262.0,262,1.0,0.0,0,0.0,0.0,0.0,0.004658531326486448,0,3717.0,19440.0,8602.5,1,0.06863069709094861,14,bird
BFT,19,Gr5009,1920,1080,262,119,262.0,262,1.0,0.0,0,0.0,0.0,0.0,0.005904579807058974,0,2464.0,8856.0,4964.244274809161,3,0.08554132150346613,50,bird
BFT,19,Gr5009,1920,1080,262,120,262.0,262,1.0,0.0,0,0.0,0.0,0.0,0.006062364290671383,0,2170.0,8625.0,5189.461832061069,6,0.10216467286435314,72,bird
BFT,19,Gr5009,1920,1080,262,121,256.0,256,0.9770992366412213,0.0,0,0.0,0.0,0.0,0.005907928899899662,0,2100.0,9800.0,5400.7421875,4,0.08799849646239469,51,bird
BFT,19,Gr5009,1920,1080,262,122,246.0,246,0.9389312977099237,0.0,0,0.0,0.0,0.0,0.005911991799275808,0,2156.0,9120.0,5122.20325203252,3,0.11028599455997216,78,bird
BFT,19,Gr5009,1920,1080,262,123,231.0,231,0.8816793893129771,0.0,0,0.0,0.0,0.0,0.005768409549268379,0,1748.0,9130.0,4428.627705627706,9,0.12972954803137451,93,bird
BFT,19,Gr5009,1920,1080,262,124,208.0,208,0.7938931297709924,0.0,0,0.0,0.0,0.0,0.0039975088528089175,0,2736.0,12012.0,5448.711538461538,3,0.0649482407712378,17,bird
BFT,19,Gr5009,1920,1080,262,125,107.0,107,0.4083969465648855,0.0,0,0.0,0.0,0.0,0.003546591491546637,0,2944.0,8383.0,5908.560747663551,2,0.07428674631537951,6,bird
BFT,20,Gr5014,1920,1080,246,126,246.0,246,1.0,0.0,0,0.0,0.0,0.0,0.024356584863319916,43,552123.0,1319186.0,955913.5772357724,4,0.07572605351670922,77,bird
BFT,20,Gr5014,1920,1080,246,127,246.0,245,1.0,0.40650406504065045,1,1.0,1.0,1.0,0.008372488744293149,1,24057.0,121394.0,65276.62040816327,9,0.13720315280665463,100,bird
BFT,20,Gr5014,1920,1080,246,128,227.0,225,0.9227642276422764,0.881057268722467,1,2.0,2.0,2.0,0.004746409735200891,0,9656.0,35045.0,20991.382222222222,4,0.10534663207493979,85,bird
BFT,20,Gr5014,1920,1080,246,129,246.0,150,1.0,39.02439024390244,15,6.4,17.0,1.0,0.007789755971561083,3,1508.0,52143.0,24050.406666666666,15,0.2347496337105706,80,bird
BFT,20,Gr5014,1920,1080,246,130,216.0,216,0.8780487804878049,0.0,0,0.0,0.0,0.0,0.003975454102308943,0,1404.0,28200.0,12834.263888888889,4,0.10254607751798771,63,bird
BFT,20,Gr5014,1920,1080,246,131,148.0,148,0.6016260162601627,0.0,0,0.0,0.0,0.0,0.004456108985552381,0,3348.0,34545.0,15836.648648648648,2,0.11016902859520467,48,bird
BFT,21,Pa1003,1912,1080,63,132,60.0,48,0.9523809523809523,20.0,2,6.0,11.0,1.0,0.015656434321430934,1,2948.0,12769.0,8293.333333333334,9,0.3049552550861735,32,bird
BFT,21,Pa1003,1912,1080,63,133,63.0,63,1.0,0.0,0,0.0,0.0,0.0,0.014056703714921742,0,6270.0,23472.0,13008.619047619048,9,0.29297350530323046,30,bird
BFT,21,Pa1003,1912,1080,63,134,52.0,52,0.8253968253968254,0.0,0,0.0,0.0,0.0,0.01879579316276675,0,4050.0,15375.0,10350.923076923076,7,0.2702326063288937,34,bird
BFT,21,Pa1003,1912,1080,63,135,63.0,63,1.0,0.0,0,0.0,0.0,0.0,0.013574670067573158,0,3362.0,13916.0,8310.507936507936,5,0.2815522311954856,37,bird
BFT,21,Pa1003,1912,1080,63,136,48.0,48,0.7619047619047619,0.0,0,0.0,0.0,0.0,0.015915693442197086,2,2254.0,20300.0,9438.416666666666,8,0.2987016827169579,33,bird
BFT,21,Pa1003,1912,1080,63,137,13.0,13,0.20634920634920634,0.0,0,0.0,0.0,0.0,0.0596759439438122,12,4032.0,25785.0,11854.076923076924,6,0.563362323751999,8,bird
BFT,22,Su2001,1912,1072,97,138,96.0,96,0.9896907216494846,0.0,0,0.0,0.0,0.0,0.001757312267697133,0,920.0,1863.0,1150.4479166666667,0,0.05416711086575917,23,bird
BFT,22,Su2001,1912,1072,97,139,96.0,96,0.9896907216494846,0.0,0,0.0,0.0,0.0,0.001707796727761127,0,572.0,1647.0,873.4895833333334,1,0.056665554581624755,43,bird
BFT,22,Su2001,1912,1072,97,140,96.0,96,0.9896907216494846,0.0,0,0.0,0.0,0.0,0.0015830329470004625,0,850.0,1474.0,1054.5208333333333,0,0.037755644935472635,15,bird
