dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
MOT17,1,MOT17-05-DPM,640,480,837,29,35.0,35,0.04181600955794504,0.0,0,0,0,0,0.02406006278493431,6,5676.0,35380.0,14245.685714285713,0,0.058760728246133084,0,human
MOT17,1,MOT17-05-DPM,640,480,837,30,33.0,33,0.03942652329749104,0.0,0,0,0,0,0.022270649882051477,2,9912.0,16116.0,12973.60606060606,0,0.05945129226528959,0,human
MOT17,1,MOT17-05-DPM,640,480,837,31,57.0,57,0.06810035842293907,0.0,0,0,0,0,0.012460692600376475,0,3960.0,22984.0,12861.350877192983,0,0.06110453998155006,0,human
MOT17,1,MOT17-05-DPM,640,480,837,32,4.0,4,0.0047789725209080045,0.0,0,0,0,0,0.018909933143739188,0,17017.0,17920.0,17470.25,0,0.03001983434783137,0,human
MOT17,1,MOT17-05-DPM,640,480,837,33,45.0,45,0.053763440860215055,0.0,0,0,0,0,0.010528126821668066,0,6298.0,23358.0,14555.066666666668,0,0.07182358091051576,0,human
MOT17,1,MOT17-05-DPM,640,480,837,34,44.0,44,0.052568697729988054,0.0,0,0,0,0,0.013750933728178738,1,10248.0,39168.0,22950.68181818182,0,0.05488693609873846,0,human
MOT17,1,MOT17-05-DPM,640,480,837,35,30.0,30,0.035842293906810034,0.0,0,0,0,0,0.016188991438364303,2,9145.0,45375.0,18965.066666666666,0,0.06332355290893048,0,human
MOT17,1,MOT17-05-DPM,640,480,837,36,32.0,32,0.038231780167264036,0.0,0,0,0,0,0.01626810861334256,2,5969.0,19602.0,10966.03125,0,0.12252999898442964,0,human
MOT17,1,MOT17-05-DPM,640,480,837,37,5.0,5,0.005973715651135006,0.0,0,0,0,0,0.052981127031181505,1,29545.0,75255.0,48087.2,1,0.3010933144450272,0,human
MOT17,1,MOT17-05-DPM,640,480,837,38,173.0,173,0.2066905615292712,0.0,0,0,0,0,0.007883573653771755,0,3090.0,17296.0,9027.092485549132,0,0.04090946894912497,0,human
MOT17,1,MOT17-05-DPM,640,480,837,39,6.0,6,0.007168458781362007,0.0,0,0,0,0,0.009643561643058182,0,1440.0,1488.0,1464.0,0,0.006504494976203068,0,human
MOT17,1,MOT17-05-DPM,640,480,837,40,2.0,2,0.0023894862604540022,0.0,0,0,0,0,0.004752158226795484,0,1288.0,1357.0,1322.5,0,0.05084745762711865,0,human
MOT17,1,MOT17-05-DPM,640,480,837,41,37.0,37,0.04420549581839905,0.0,0,0,0,0,0.01394019077135348,0,8113.0,63784.0,19934.945945945947,0,0.06211156532902435,0,human
MOT17,1,MOT17-05-DPM,640,480,837,42,140.0,140,0.16726403823178015,0.0,0,0,0,0,0.008629880116989399,0,3616.0,16280.0,8511.714285714286,0,0.053235425778289,0,human
MOT17,1,MOT17-05-DPM,640,480,837,43,8.0,8,0.009557945041816009,0.0,0,0,0,0,0.01086254223661493,0,8004.0,8745.0,8418.625,0,0.012774554462375852,0,human
MOT17,1,MOT17-05-DPM,640,480,837,44,26.0,26,0.03106332138590203,0.0,0,0,0,0,0.014152459194173326,1,3478.0,10728.0,6073.423076923077,0,0.05129446087836384,0,human
MOT17,1,MOT17-05-DPM,640,480,837,45,44.0,44,0.052568697729988054,0.0,0,0,0,0,0.01642741640155052,3,23528.0,77794.0,44085.47727272727,1,0.07972594310255801,1,human
MOT17,1,MOT17-05-DPM,640,480,837,46,14.0,14,0.016726403823178016,0.0,0,0,0,0,0.021661111720240357,2,24786.0,114654.0,58317.28571428572,0,0.1341014611310169,0,human
MOT17,1,MOT17-05-DPM,640,480,837,47,72.0,72,0.08602150537634409,0.0,0,0,0,0,0.010049866170028232,0,960.0,2176.0,1353.2083333333333,0,0.02787128017184837,0,human
MOT17,1,MOT17-05-DPM,640,480,837,48,93.0,93,0.1111111111111111,0.0,0,0,0,0,0.006934720407320737,0,1188.0,3276.0,2192.1182795698924,0,0.04923310086886816,0,human
MOT17,1,MOT17-05-DPM,640,480,837,49,85.0,85,0.1015531660692951,0.0,0,0,0,0,0.006666448455685481,0,1140.0,2449.0,1798.035294117647,0,0.04220277090256191,0,human
MOT17,1,MOT17-05-DPM,640,480,837,50,24.0,24,0.02867383512544803,0.0,0,0,0,0,0.012918192328569554,1,8500.0,85400.0,36732.541666666664,0,0.12535526065363006,0,human
MOT17,1,MOT17-05-DPM,640,480,837,51,16.0,16,0.019115890083632018,0.0,0,0,0,0,0.055286849913093954,11,92552.0,181184.0,135717.3125,0,0.09541341514753855,0,human
MOT17,1,MOT17-05-DPM,640,480,837,52,147.0,147,0.17562724014336917,0.0,0,0,0,0,0.00783692468528821,0,29211.0,54219.0,38024.10884353742,0,0.027735901838019186,0,human
MOT17,1,MOT17-05-DPM,640,480,837,53,158.0,158,0.18876941457586618,0.0,0,0,0,0,0.008944995365710744,0,21584.0,52398.0,37711.65189873418,0,0.044284852142876856,0,human
MOT17,1,MOT17-05-DPM,640,480,837,54,198.0,198,0.23655913978494625,0.0,0,0,0,0,0.008583345463107185,0,9950.0,30444.0,16451.121212121212,0,0.03861214256434028,0,human
MOT17,1,MOT17-05-DPM,640,480,837,55,48.0,48,0.05734767025089606,0.0,0,0,0,0,0.010360701645209067,0,22032.0,67841.0,34861.9375,0,0.07711228143585334,0,human
MOT17,1,MOT17-05-DPM,640,480,837,56,7.0,7,0.008363201911589008,0.0,0,0,0,0,0.014787564587234464,0,17290.0,26208.0,20374.428571428572,0,0.09687036155480389,0,human
MOT17,1,MOT17-05-DPM,640,480,837,57,22.0,22,0.026284348864994027,0.0,0,0,0,0,0.01567237193283036,1,3584.0,49980.0,17273.363636363636,1,0.14134879718386079,0,human
MOT17,1,MOT17-05-DPM,640,480,837,58,32.0,32,0.038231780167264036,0.0,0,0,0,0,0.011908825106309768,0,4356.0,36504.0,15539.375,0,0.09405347127368527,0,human
MOT17,1,MOT17-05-DPM,640,480,837,59,36.0,36,0.043010752688172046,0.0,0,0,0,0,0.013809824122080795,3,5640.0,133515.0,28024.083333333332,0,0.10775512813329158,0,human
MOT17,1,MOT17-05-DPM,640,480,837,60,27.0,27,0.03225806451612903,0.0,0,0,0,0,0.018119393270967173,2,11890.0,164160.0,52374.37037037037,0,0.11075856901146214,0,human
MOT17,1,MOT17-05-DPM,640,480,837,61,48.0,48,0.05734767025089606,0.0,0,0,0,0,0.009996018305489119,0,2100.0,28080.0,8724.541666666666,0,0.06402575876901048,0,human
MOT17,1,MOT17-05-DPM,640,480,837,62,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.02725430133370412,3,19050.0,72000.0,42256.583333333336,0,0.13056304369815042,0,human
MOT17,1,MOT17-05-DPM,640,480,837,63,33.0,33,0.03942652329749104,0.0,0,0,0,0,0.013270820808914958,0,3531.0,35280.0,13322.030303030304,0,0.08511793119381678,0,human
MOT17,1,MOT17-05-DPM,640,480,837,64,4.0,4,0.0047789725209080045,0.0,0,0,0,0,0.01821144057905098,0,44135.0,73386.0,59044.5,0,0.18532452687962006,0,human
MOT17,1,MOT17-05-DPM,640,480,837,65,25.0,25,0.02986857825567503,0.0,0,0,0,0,0.012651461202358952,1,4758.0,35856.0,14241.04,0,0.09031995939276682,0,human
MOT17,1,MOT17-05-DPM,640,480,837,66,120.0,120,0.14336917562724014,0.0,0,0,0,0,0.005876984554866944,0,6390.0,22102.0,12776.483333333334,0,0.03411849914371768,0,human
MOT17,1,MOT17-05-DPM,640,480,837,67,88.0,88,0.10513739545997611,0.0,0,0,0,0,0.007546684182334151,0,7656.0,24552.0,16255.5,0,0.038087157132838924,0,human
MOT17,1,MOT17-05-DPM,640,480,837,68,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.005464004996725707,0,4760.0,7200.0,6069.166666666667,0,0.03846358875679808,0,human
MOT17,1,MOT17-05-DPM,640,480,837,69,17.0,17,0.02031063321385902,0.0,0,0,0,0,0.024899352632534663,3,11403.0,75543.0,30456.41176470588,0,0.13227044990795506,0,human
MOT17,1,MOT17-05-DPM,640,480,837,70,13.0,13,0.015531660692951015,0.0,0,0,0,0,0.014150062125320433,0,12474.0,29792.0,17991.923076923078,0,0.08664334279124518,0,human
MOT17,1,MOT17-05-DPM,640,480,837,71,181.0,181,0.2162485065710872,0.0,0,0,0,0,0.004990254284383909,0,17480.0,36208.0,27873.270718232045,0,0.018493101073470488,0,human
MOT17,1,MOT17-05-DPM,640,480,837,72,16.0,16,0.019115890083632018,0.0,0,0,0,0,0.019287737510574627,1,12852.0,70794.0,29805.125,0,0.12253021590056198,0,human
MOT17,1,MOT17-05-DPM,640,480,837,73,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.013360208775986494,0,10974.0,24347.0,17943.083333333332,0,0.09199761870653504,0,human
MOT17,1,MOT17-05-DPM,640,480,837,74,10.0,10,0.011947431302270013,0.0,0,0,0,0,0.017799869836597405,0,8427.0,21590.0,13102.3,0,0.12654553584037398,0,human
MOT17,1,MOT17-05-DPM,640,480,837,75,28.0,28,0.03345280764635603,0.0,0,0,0,0,0.0025979491589563975,0,4171.0,10912.0,6087.821428571428,0,0.03978988697596637,0,human
MOT17,1,MOT17-05-DPM,640,480,837,76,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.014438444459476852,0,8692.0,27244.0,15289.916666666666,0,0.1284265858571963,0,human
MOT17,1,MOT17-05-DPM,640,480,837,77,21.0,21,0.025089605734767026,0.0,0,0,0,0,0.008670166803455318,0,6885.0,13865.0,9877.57142857143,0,0.03740241248016846,0,human
MOT17,1,MOT17-05-DPM,640,480,837,78,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.010135862727400064,0,8007.0,11495.0,8756.666666666666,0,0.040400645000237274,0,human
MOT17,1,MOT17-05-DPM,640,480,837,79,4.0,4,0.0047789725209080045,0.0,0,0,0,0,0.002269473083885121,0,4680.0,4920.0,4799.75,0,0.01688248413285671,0,human
MOT17,1,MOT17-05-DPM,640,480,837,80,11.0,11,0.013142174432497013,0.0,0,0,0,0,0.02197352434814495,0,7285.0,29260.0,15951.09090909091,0,0.15265362773381969,0,human
MOT17,1,MOT17-05-DPM,640,480,837,81,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.021790724663919837,0,11542.0,55062.0,26296.333333333332,0,0.15358567324686653,0,human
MOT17,1,MOT17-05-DPM,640,480,837,82,28.0,28,0.03345280764635603,0.0,0,0,0,0,0.009676220665327346,0,6678.0,65685.0,28229.85714285714,0,0.09489168082327042,0,human
MOT17,1,MOT17-05-DPM,640,480,837,83,64.0,64,0.07646356033452807,0.0,0,0,0,0,0.0040823520303393465,0,4140.0,7497.0,5894.171875,0,0.01667897263825368,0,human
MOT17,1,MOT17-05-DPM,640,480,837,84,42.0,42,0.05017921146953405,0.0,0,0,0,0,0.006348379310050976,0,1320.0,4520.0,2270.1428571428573,0,0.05041179858935801,0,human
MOT17,1,MOT17-05-DPM,640,480,837,85,34.0,34,0.04062126642771804,0.0,0,0,0,0,0.006375324037471198,0,1610.0,6450.0,3666.5882352941176,0,0.08985751334567481,0,human
MOT17,1,MOT17-05-DPM,640,480,837,86,20.0,20,0.023894862604540025,0.0,0,0,0,0,0.01587388489031118,0,10498.0,75808.0,26974.75,0,0.11407919805383135,0,human
MOT17,1,MOT17-05-DPM,640,480,837,87,43.0,43,0.05137395459976105,0.0,0,0,0,0,0.005095734269463047,0,4864.0,8437.0,6993.7441860465115,0,0.03671000807435224,0,human
MOT17,1,MOT17-05-DPM,640,480,837,88,19.0,19,0.022700119474313024,0.0,0,0,0,0,0.016190064852036386,2,9435.0,97034.0,33095.21052631579,0,0.14287485115621912,0,human
MOT17,1,MOT17-05-DPM,640,480,837,89,34.0,34,0.04062126642771804,0.0,0,0,0,0,0.005627282467746696,0,3762.0,5428.0,4798.176470588235,0,0.03382297604895071,0,human
MOT17,1,MOT17-05-DPM,640,480,837,90,30.0,30,0.035842293906810034,0.0,0,0,0,0,0.012547543269612294,0,5856.0,7668.0,6762.133333333333,0,0.04210196468039867,0,human
MOT17,1,MOT17-05-DPM,640,480,837,91,28.0,28,0.03345280764635603,0.0,0,0,0,0,0.012596781411784662,0,5456.0,46636.0,15485.07142857143,0,0.08557309034385903,0,human
MOT17,1,MOT17-05-DPM,640,480,837,92,18.0,18,0.021505376344086023,0.0,0,0,0,0,0.004142308077438427,0,1152.0,1620.0,1469.611111111111,0,0.09440429260427419,0,human
MOT17,1,MOT17-05-DPM,640,480,837,93,62.0,62,0.07407407407407407,0.0,0,0,0,0,0.017546624055415273,2,71712.0,107214.0,88865.19354838709,0,0.038718604784508226,0,human
MOT17,1,MOT17-05-DPM,640,480,837,94,52.0,52,0.06212664277180406,0.0,0,0,0,0,0.01276517127030386,0,46032.0,79948.0,59338.92307692308,0,0.03819934851576404,0,human
MOT17,1,MOT17-05-DPM,640,480,837,95,21.0,21,0.025089605734767026,0.0,0,0,0,0,0.019859695510023045,3,10556.0,93644.0,31641.52380952381,0,0.11724805038455959,0,human
MOT17,1,MOT17-05-DPM,640,480,837,96,30.0,30,0.035842293906810034,0.0,0,0,0,0,0.00588697020713811,0,2175.0,4368.0,2924.4666666666667,0,0.03363560009647218,0,human
MOT17,1,MOT17-05-DPM,640,480,837,97,47.0,47,0.056152927120669056,0.0,0,0,0,0,0.009775925953168268,0,2975.0,32585.0,10695.95744680851,0,0.05673002120219917,0,human
MOT17,1,MOT17-05-DPM,640,480,837,98,85.0,85,0.1015531660692951,0.0,0,0,0,0,0.006911654004890042,0,2686.0,15768.0,5863.423529411764,0,0.04377796373385538,0,human
MOT17,1,MOT17-05-DPM,640,480,837,99,28.0,28,0.03345280764635603,0.0,0,0,0,0,0.008850595228211475,0,3800.0,11189.0,5697.142857142857,0,0.04947588155668847,0,human
MOT17,1,MOT17-05-DPM,640,480,837,100,45.0,45,0.053763440860215055,0.0,0,0,0,0,0.007743955372998076,0,1460.0,21252.0,5515.044444444445,0,0.07253275238945511,0,human
MOT17,1,MOT17-05-DPM,640,480,837,101,31.0,31,0.037037037037037035,0.0,0,0,0,0,0.00815645179534525,0,6519.0,14016.0,9263.129032258064,0,0.04288272238896011,0,human
MOT17,1,MOT17-05-DPM,640,480,837,102,33.0,33,0.03942652329749104,0.0,0,0,0,0,0.006292819281988233,0,1771.0,12993.0,4858.606060606061,0,0.06943713164727305,0,human
MOT17,1,MOT17-05-DPM,640,480,837,103,12.0,12,0.014336917562724014,0.0,0,0,0,0,0.005003665195808741,0,3366.0,5500.0,4240.583333333333,0,0.07884712577667942,0,human
MOT17,1,MOT17-05-DPM,640,480,837,104,25.0,25,0.02986857825567503,0.0,0,0,0,0,0.004540863456586378,0,1620.0,7497.0,3899.44,0,0.07420898689881673,0,human
MOT17,1,MOT17-05-DPM,640,480,837,105,13.0,13,0.015531660692951015,0.0,0,0,0,0,0.006863248006583056,0,3914.0,4687.0,4282.153846153846,0,0.05429791622284921,0,human
MOT17,1,MOT17-05-DPM,640,480,837,106,9.0,9,0.010752688172043012,0.0,0,0,0,0,0.004967729808173877,0,3264.0,4452.0,4065.6666666666665,0,0.046339861576965284,0,human
MOT17,1,MOT17-05-DPM,640,480,837,107,136.0,136,0.16248506571087215,0.0,0,0,0,0,0.0009151731137318897,0,1386.0,2520.0,2114.25,0,0.01659011336868903,0,human
MOT17,1,MOT17-05-DPM,640,480,837,108,8.0,8,0.009557945041816009,0.0,0,0,0,0,0.03417615324784614,2,3996.0,5490.0,4747.125,0,0.08671764608453582,0,human
MOT17,1,MOT17-05-DPM,640,480,837,109,64.0,64,0.07646356033452807,0.0,0,0,0,0,0.005868514570157708,0,6160.0,11900.0,8427.84375,0,0.03136522804171952,0,human
MOT17,1,MOT17-05-DPM,640,480,837,110,49.0,49,0.05854241338112306,0.0,0,0,0,0,0.008763796859022005,0,992.0,10380.0,3942.5510204081634,0,0.060675111039916775,0,human
MOT17,1,MOT17-05-DPM,640,480,837,111,36.0,36,0.043010752688172046,0.0,0,0,0,0,0.030365117572677663,8,16335.0,76230.0,49619.694444444445,0,0.07528911892345777,0,human
MOT17,1,MOT17-05-DPM,640,480,837,112,42.0,42,0.05017921146953405,0.0,0,0,0,0,0.02473612441416146,0,22344.0,37771.0,31167.928571428572,0,0.021685812695643594,0,human
MOT17,1,MOT17-05-DPM,640,480,837,113,11.0,11,0.013142174432497013,0.0,0,0,0,0,0.0176704543649187,0,40165.0,50025.0,45081.818181818184,0,0.021711876305646145,0,human
MOT17,1,MOT17-05-DPM,640,480,837,114,7.0,7,0.008363201911589008,0.0,0,0,0,0,0.04533702706541157,5,1925.0,1995.0,1948.5714285714287,0,0.01195020144825213,0,human
MOT17,1,MOT17-05-DPM,640,480,837,115,6.0,6,0.007168458781362007,0.0,0,0,0,0,0.04282381252365849,5,2108.0,2268.0,2198.1666666666665,0,0.02926835250229124,0,human
MOT17,1,MOT17-05-DPM,640,480,837,116,266.0,266,0.31780167264038234,0.0,0,0,0,0,0.004074271569467186,2,3450.0,17679.0,14512.992481203008,0,0.008409399372849319,0,human
MOT17,1,MOT17-05-DPM,640,480,837,117,89.0,89,0.1063321385902031,0.0,0,0,0,0,0.006162344896127653,0,384.0,1827.0,933.9550561797753,0,0.02132745803529121,0,human
MOT17,1,MOT17-05-DPM,640,480,837,118,6.0,6,0.007168458781362007,0.0,0,0,0,0,0.013910586933956243,0,1176.0,1250.0,1229.3333333333333,0,0.012414965986394558,0,human
MOT17,1,MOT17-05-DPM,640,480,837,119,22.0,22,0.026284348864994027,0.0,0,0,0,0,0.03601986104032598,6,27500.0,40870.0,33486.181818181816,0,0.027758735915133788,0,human
MOT17,1,MOT17-05-DPM,640,480,837,120,13.0,13,0.015531660692951015,0.0,0,0,0,0,0.04493804979857683,12,5395.0,7238.0,6226.7692307692305,0,0.024092430799697678,0,human
MOT17,1,MOT17-05-DPM,640,480,837,121,14.0,14,0.016726403823178016,0.0,0,0,0,0,0.04471618164382277,6,6120.0,11455.0,8570.857142857143,0,0.04705489275782703,0,human
MOT17,1,MOT17-05-DPM,640,480,837,122,15.0,15,0.017921146953405017,0.0,0,0,0,0,0.05436064676951479,13,55187.0,132111.0,93547.86666666667,0,0.11224105865421456,5,human
MOT17,1,MOT17-05-DPM,640,480,837,123,18.0,18,0.021505376344086023,0.0,0,0,0,0,0.011873853500599982,1,24846.0,134748.0,55642.88888888889,0,0.10575183568982098,0,human
MOT17,1,MOT17-05-DPM,640,480,837,124,110.0,110,0.13142174432497014,0.0,0,0,0,0,0.012666350040013031,0,119808.0,225875.0,166679.4818181818,0,0.011869867361835311,0,human
MOT17,1,MOT17-05-DPM,640,480,837,125,284.0,284,0.33930704898446834,0.0,0,0,0,0,0.005898221131835291,1,14960.0,189420.0,112186.39084507042,0,0.018296276910197487,0,human
MOT17,1,MOT17-05-DPM,640,480,837,126,47.0,47,0.056152927120669056,0.0,0,0,0,0,0.017505310350042446,4,141250.0,201630.0,169014.6170212766,0,0.024170093865918854,0,human
MOT17,1,MOT17-05-DPM,640,480,837,127,14.0,14,0.016726403823178016,0.0,0,0,0,0,0.011138809732295689,0,27636.0,34800.0,30721.14285714286,0,0.01939729686462751,0,human
MOT17,1,MOT17-05-DPM,640,480,837,128,394.0,394,0.47072879330943845,0.0,0,0,0,0,0.007865793125584348,1,37030.0,224808.0,143021.93147208123,0,0.012850619335291164,0,human
MOT17,1,MOT17-05-DPM,640,480,837,129,255.0,255,0.3046594982078853,0.0,0,0,0,0,0.008043628559688858,1,14832.0,190800.0,71068.1568627451,0,0.029310250885816656,0,human
MOT17,1,MOT17-05-DPM,640,480,837,130,10.0,10,0.011947431302270013,0.0,0,0,0,0,0.009849311570016237,0,13041.0,18720.0,15748.6,0,0.061844872454044846,0,human
MOT17,1,MOT17-05-DPM,640,480,837,131,21.0,21,0.025089605734767026,0.0,0,0,0,0,0.006239888378286109,0,864.0,1020.0,976.6666666666666,0,0.014386166207373638,0,human
MOT17,1,MOT17-05-DPM,640,480,837,132,266.0,266,0.31780167264038234,0.0,0,0,0,0,0.003795708975983141,0,2679.0,17255.0,14193.387218045113,0,0.011683621199398267,0,human
MOT17,1,MOT17-05-DPM,640,480,837,133,13.0,13,0.015531660692951015,0.0,0,0,0,0,0.07437956314680579,12,81852.0,182720.0,122235.61538461539,0,0.13076591838064813,5,human
MOT17,1,MOT17-05-DPM,640,480,837,134,17.0,17,0.02031063321385902,0.0,0,0,0,0,0.05666486945158279,13,71196.0,100694.0,85857.88235294117,0,0.04173555429887836,0,human
MOT17,1,MOT17-05-DPM,640,480,837,135,19.0,19,0.022700119474313024,0.0,0,0,0,0,0.04791586597543493,14,49922.0,122126.0,92476.94736842105,0,0.09224173161859223,6,human
MOT17,1,MOT17-05-DPM,640,480,837,136,16.0,16,0.019115890083632018,0.0,0,0,0,0,0.005793472118736109,0,1040.0,1155.0,1098.5,0,0.020442498141659562,0,human
MOT17,1,MOT17-05-DPM,640,480,837,137,29.0,29,0.03464755077658303,0.0,0,0,0,0,0.010443813340049627,0,1170.0,1518.0,1269.448275862069,0,0.010702359563056664,0,human
MOT17,1,MOT17-05-DPM,640,480,837,138,29.0,29,0.03464755077658303,0.0,0,0,0,0,0.010261195496578212,0,1330.0,1512.0,1354.7586206896551,0,0.004522091826098794,0,human
MOT17,1,MOT17-05-DPM,640,480,837,139,36.0,36,0.043010752688172046,0.0,0,0,0,0,0.0004649202483202275,0,714.0,714.0,714.0,0,0.0,0,human
MOT17,1,MOT17-05-DPM,640,480,837,140,85.0,85,0.1015531660692951,0.0,0,0,0,0,0.000897386044215252,0,578.0,931.0,778.2235294117647,0,0.025563585373872155,0,human
MOT17,1,MOT17-05-DPM,640,480,837,141,27.0,27,0.03225806451612903,0.0,0,0,0,0,0.003622131114984397,0,987.0,1200.0,1007.074074074074,0,0.007327961893179285,0,human
