dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change,number_of_shape_changes,category
DANCETRACK,2,dancetrack0014,1920,1080,1203,15,1203.0,1049,1.0,12.801330008312553,11,14.0,54.0,1.0,0.0027498210534890573,4,9664.0,99964.0,25999.530028598667,5,0.06177035567005987,11,human
DANCETRACK,2,dancetrack0014,1920,1080,1203,16,1202.0,1115,0.999168744804655,7.23793677204659,12,7.25,25.0,1.0,0.003078602831774169,1,12426.0,86946.0,32740.581165919284,4,0.07214661103654775,14,human
DANCETRACK,2,dancetrack0014,1920,1080,1203,17,1203.0,1139,1.0,5.320033250207814,10,6.4,19.0,1.0,0.002745700804866164,2,11137.0,121590.0,37110.98595258999,3,0.06008847009981096,9,human
DANCETRACK,2,dancetrack0014,1920,1080,1203,18,1200.0,985,0.9975062344139651,17.916666666666668,10,21.5,71.0,2.0,0.0031553106177176545,1,8064.0,94335.0,30451.7807106599,12,0.07926189916821923,15,human
DANCETRACK,3,dancetrack0004,1920,1080,1203,19,1192.0,1087,0.9908561928512053,8.808724832214764,10,10.5,28.0,1.0,0.005398734947558317,5,15540.0,631164.0,137418.26218951243,6,0.06812836255626166,43,human
DANCETRACK,3,dancetrack0004,1920,1080,1203,20,1203.0,1107,1.0,7.98004987531172,9,10.666666666666666,29.0,1.0,0.005281867630075061,1,22260.0,365456.0,122811.09575429087,2,0.06594116041373449,43,human
DANCETRACK,3,dancetrack0004,1920,1080,1203,21,1203.0,1191,1.0,0.997506234413965,3,4.0,6.0,1.0,0.004724902660085983,0,26811.0,382464.0,128261.7019311503,6,0.06228829483186928,35,human
DANCETRACK,3,dancetrack0004,1920,1080,1203,22,1203.0,1201,1.0,0.1662510390689942,2,1.0,1.0,1.0,0.005213270097240468,4,20498.0,485776.0,136396.89758534555,5,0.06147015291511167,57,human
DANCETRACK,4,dancetrack0019,1280,720,2402,23,2402.0,2382,1.0,0.832639467110741,6,3.3333333333333335,6.0,2.0,0.005344414742253437,2,3240.0,100746.0,27575.2691015953,8,0.06733239054530171,139,human
DANCETRACK,4,dancetrack0019,1280,720,2402,24,2402.0,2346,1.0,2.3313905079100747,7,8.0,27.0,2.0,0.005577803958899602,3,4836.0,94833.0,25714.1884057971,13,0.0734852050425698,130,human
DANCETRACK,4,dancetrack0019,1280,720,2402,25,2402.0,2402,1.0,0.0,0,0.0,0.0,0.0,0.006051878768930885,0,7540.0,145112.0,35583.11698584513,6,0.0695792693471725,119,human
DANCETRACK,4,dancetrack0019,1280,720,2402,26,2402.0,2394,1.0,0.33305578684429643,1,8.0,8.0,8.0,0.005661138219738903,3,7267.0,118244.0,29920.022556390977,10,0.0674301778822838,82,human
DANCETRACK,4,dancetrack0019,1280,720,2402,27,2402.0,2333,1.0,2.8726061615320564,9,7.666666666666667,31.0,1.0,0.006204529436797994,5,4958.0,104880.0,30065.186026575226,13,0.0758398471817051,161,human
DANCETRACK,4,dancetrack0019,1280,720,2402,28,2402.0,2390,1.0,0.4995836802664446,2,6.0,8.0,4.0,0.00566012634470322,1,5187.0,135761.0,28941.190376569037,7,0.07190100942742125,124,human
DANCETRACK,4,dancetrack0019,1280,720,2402,29,2402.0,2257,1.0,6.036636136552873,12,12.083333333333334,28.0,1.0,0.0057041530252814575,4,6288.0,99328.0,27801.901196278246,7,0.06977602524922293,62,human
DANCETRACK,5,dancetrack0065,1920,1080,702,30,702.0,702,1.0,0.0,0,0.0,0.0,0.0,0.006713128319478136,0,13824.0,144965.0,56589.09829059829,2,0.08871975110564764,33,human
DANCETRACK,5,dancetrack0065,1920,1080,702,31,702.0,702,1.0,0.0,0,0.0,0.0,0.0,0.006234021875856314,1,21000.0,145770.0,61832.9358974359,5,0.08303757925707798,20,human
DANCETRACK,5,dancetrack0065,1920,1080,702,32,702.0,700,1.0,0.2849002849002849,1,2.0,2.0,2.0,0.005690996998731867,0,19971.0,131040.0,54629.044285714284,4,0.08687265347776209,23,human
DANCETRACK,5,dancetrack0065,1920,1080,702,33,702.0,701,1.0,0.14245014245014245,1,1.0,1.0,1.0,0.006913376230806048,0,18360.0,142584.0,57575.7089871612,7,0.10389933404135727,45,human
DANCETRACK,5,dancetrack0065,1920,1080,702,34,702.0,700,1.0,0.2849002849002849,1,2.0,2.0,2.0,0.007635814797761954,0,14476.0,140525.0,60755.83857142857,3,0.09922094709772476,33,human
DANCETRACK,6,dancetrack0005,1920,1080,1203,35,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0059167056499200114,8,28595.0,852240.0,201607.48046550291,4,0.052197846615598065,7,human
DANCETRACK,6,dancetrack0005,1920,1080,1203,36,1200.0,1174,0.9975062344139651,2.166666666666667,5,5.2,16.0,1.0,0.00518597802367073,2,29892.0,826747.0,170441.89608177173,3,0.056340267458486,6,human
DANCETRACK,6,dancetrack0005,1920,1080,1203,37,1203.0,1165,1.0,3.158769742310889,2,19.0,30.0,8.0,0.0049239976748126696,3,27610.0,458371.0,139672.0017167382,1,0.04613838411098557,2,human
DANCETRACK,6,dancetrack0005,1920,1080,1203,38,1203.0,1197,1.0,0.4987531172069825,3,2.0,4.0,1.0,0.0057355310015375985,5,48600.0,441180.0,163885.6507936508,1,0.05734050627633747,4,human
DANCETRACK,7,dancetrack0097,1920,1080,1203,39,1203.0,1148,1.0,4.57190357439734,3,18.333333333333332,40.0,2.0,0.0044999103815275615,1,31857.0,340344.0,144293.3074912892,2,0.05729696448681144,2,human
DANCETRACK,7,dancetrack0097,1920,1080,1203,40,1203.0,1153,1.0,4.156275976724855,3,16.666666666666668,30.0,2.0,0.004018611302746591,0,47554.0,300144.0,136647.63226366002,1,0.04953048487133654,4,human
DANCETRACK,7,dancetrack0097,1920,1080,1203,41,1203.0,1193,1.0,0.8312551953449709,3,3.3333333333333335,4.0,3.0,0.00455847257723662,1,39204.0,463092.0,161159.5716680637,3,0.053426852230348786,4,human
DANCETRACK,7,dancetrack0097,1920,1080,1203,42,1203.0,1174,1.0,2.4106400665004157,4,7.25,16.0,2.0,0.004014163696330423,2,35174.0,388245.0,127586.67035775128,1,0.053972475868829715,2,human
DANCETRACK,8,dancetrack0018,1920,1080,503,43,503.0,503,1.0,0.0,0,0.0,0.0,0.0,0.0044915005890035446,0,165770.0,477100.0,288388.73161033797,0,0.04011743440082425,0,human
DANCETRACK,8,dancetrack0018,1920,1080,503,44,503.0,503,1.0,0.0,0,0.0,0.0,0.0,0.0034786905633924464,0,114608.0,373920.0,203489.63419483101,0,0.02792977923535186,1,human
DANCETRACK,8,dancetrack0018,1920,1080,503,45,503.0,503,1.0,0.0,0,0.0,0.0,0.0,0.0035550864513220343,0,140436.0,398562.0,248612.0,0,0.03026901364739967,0,human
DANCETRACK,8,dancetrack0018,1920,1080,503,46,503.0,503,1.0,0.0,0,0.0,0.0,0.0,0.003749108110170771,1,80867.0,325304.0,204510.58846918488,0,0.033440987032838036,0,human
DANCETRACK,8,dancetrack0018,1920,1080,503,47,503.0,503,1.0,0.0,0,0.0,0.0,0.0,0.004138386002123186,0,230867.0,587300.0,344657.72962226643,1,0.03341373861172937,1,human
DANCETRACK,8,dancetrack0018,1920,1080,503,48,466.0,112,0.9264413518886679,75.9656652360515,5,70.8,133.0,1.0,0.002699910489972235,2,27784.0,61488.0,41283.78571428572,0,0.03602157703983313,0,human
DANCETRACK,8,dancetrack0018,1920,1080,503,49,440.0,177,0.8747514910536779,59.77272727272728,9,29.22222222222222,115.0,4.0,0.0019866931943605948,1,30644.0,56265.0,39354.57627118644,0,0.024181409987917693,0,human
DANCETRACK,8,dancetrack0018,1920,1080,503,50,480.0,131,0.9542743538767395,72.70833333333333,8,43.625,178.0,1.0,0.002758000709188955,2,22950.0,44544.0,36514.45038167939,0,0.02751965937052935,0,human
DANCETRACK,9,dancetrack0081,1280,720,984,51,984.0,984,1.0,0.0,0,0.0,0.0,0.0,0.001567995879683627,0,5180.0,19398.0,8798.928861788618,0,0.02967396738434518,0,human
DANCETRACK,9,dancetrack0081,1280,720,984,52,984.0,954,1.0,3.048780487804878,1,30.0,30.0,30.0,0.0015807171384074011,0,2380.0,22632.0,9583.929769392034,3,0.03426641172841063,3,human
DANCETRACK,9,dancetrack0081,1280,720,984,53,984.0,979,1.0,0.5081300813008129,1,5.0,5.0,5.0,0.0007390832627064614,0,6116.0,11935.0,9037.846782431052,0,0.01444784985164693,0,human
DANCETRACK,9,dancetrack0081,1280,720,984,54,984.0,974,1.0,1.0162601626016259,3,3.3333333333333335,7.0,1.0,0.0008472472998458579,0,5738.0,11600.0,7652.610882956878,0,0.018010024575347,0,human
DANCETRACK,9,dancetrack0081,1280,720,984,55,984.0,975,1.0,0.9146341463414633,4,2.25,4.0,1.0,0.003939595119906793,0,2405.0,24656.0,8768.628717948717,9,0.08311003486027953,59,human
DANCETRACK,9,dancetrack0081,1280,720,984,56,969.0,960,0.9847560975609756,0.9287925696594427,3,3.0,4.0,2.0,0.0035393887921970203,1,2650.0,21158.0,10035.807291666666,13,0.08252199830425676,35,human
DANCETRACK,9,dancetrack0081,1280,720,984,57,984.0,969,1.0,1.524390243902439,2,7.5,10.0,5.0,0.003050306365505498,0,5580.0,35371.0,12444.739938080495,6,0.06069150130714202,21,human
DANCETRACK,9,dancetrack0081,1280,720,984,58,984.0,972,1.0,1.2195121951219512,3,4.0,8.0,2.0,0.004233920598687192,2,1664.0,31861.0,10491.121399176955,10,0.08734687342044954,62,human
DANCETRACK,9,dancetrack0081,1280,720,984,59,984.0,966,1.0,1.8292682926829267,8,2.25,4.0,1.0,0.0027297327780084445,0,3968.0,34672.0,11052.745341614907,7,0.06425052688966044,23,human
DANCETRACK,9,dancetrack0081,1280,720,984,60,984.0,981,1.0,0.3048780487804878,2,1.5,2.0,1.0,0.0029101497854408867,0,3306.0,31980.0,11140.323139653416,8,0.06402817544657574,21,human
DANCETRACK,9,dancetrack0081,1280,720,984,61,984.0,946,1.0,3.861788617886179,2,19.0,36.0,2.0,0.0025732279126923774,1,4557.0,34228.0,11144.718816067652,5,0.05923450611060059,11,human
DANCETRACK,9,dancetrack0081,1280,720,984,62,984.0,929,1.0,5.589430894308943,3,18.333333333333332,49.0,3.0,0.0033055623751554815,0,3306.0,31110.0,11257.630785791172,9,0.07100425555686948,15,human
DANCETRACK,9,dancetrack0081,1280,720,984,63,984.0,980,1.0,0.40650406504065045,1,4.0,4.0,4.0,0.003255964792107246,0,5056.0,34565.0,11824.926530612245,10,0.06253266681689118,24,human
DANCETRACK,9,dancetrack0081,1280,720,984,64,984.0,982,1.0,0.20325203252032523,1,2.0,2.0,2.0,0.0030470355443020067,0,3180.0,28400.0,11906.040733197557,8,0.06637488195426715,22,human
DANCETRACK,9,dancetrack0081,1280,720,984,65,984.0,858,1.0,12.804878048780488,9,14.0,71.0,1.0,0.0029215632373683336,1,3192.0,34068.0,9856.134032634032,5,0.06762815922534407,20,human
DANCETRACK,9,dancetrack0081,1280,720,984,66,984.0,954,1.0,3.048780487804878,4,7.5,17.0,1.0,0.003177905093282189,1,3224.0,26727.0,11011.981132075472,12,0.07490439587064358,25,human
DANCETRACK,9,dancetrack0081,1280,720,984,67,984.0,940,1.0,4.471544715447155,8,5.5,11.0,1.0,0.00424557236245422,0,2535.0,20790.0,9182.109574468084,12,0.08490418113825857,44,human
DANCETRACK,9,dancetrack0081,1280,720,984,68,984.0,753,1.0,23.47560975609756,7,33.0,177.0,1.0,0.003381666037592529,1,4089.0,30758.0,10968.804780876493,6,0.07317327712375482,19,human
DANCETRACK,9,dancetrack0081,1280,720,984,69,984.0,933,1.0,5.182926829268292,9,5.666666666666667,16.0,1.0,0.004684398229559788,1,2496.0,22270.0,9366.441586280815,18,0.09619450897077203,84,human
DANCETRACK,9,dancetrack0081,1280,720,984,70,984.0,820,1.0,16.666666666666664,7,23.428571428571427,130.0,1.0,0.003627758433063058,4,4464.0,27048.0,10174.148780487805,9,0.06840839049130527,35,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,71,1601.0,1601,1.0,0.0,0,0.0,0.0,0.0,0.0032304211493045672,0,38178.0,202740.0,96133.06058713305,0,0.04191167936649322,4,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,72,1601.0,1584,1.0,1.061836352279825,3,5.666666666666667,8.0,2.0,0.0034033533417290314,0,32130.0,276120.0,81416.3648989899,2,0.045600895162692945,2,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,73,1601.0,1601,1.0,0.0,0,0.0,0.0,0.0,0.0028979766618592185,0,22932.0,156960.0,69650.27045596502,2,0.04454160376069967,2,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,74,1601.0,1596,1.0,0.3123048094940662,2,2.5,4.0,1.0,0.002957257732407901,0,36182.0,178242.0,79632.94360902255,1,0.03930565117875145,3,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,75,1601.0,1601,1.0,0.0,0,0.0,0.0,0.0,0.003271978589431066,0,39204.0,203390.0,80813.18863210494,1,0.04396227400373088,5,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,76,1601.0,1598,1.0,0.18738288569643974,1,3.0,3.0,3.0,0.002987215756932147,0,37584.0,202176.0,80919.57321652066,0,0.03889869623613411,3,human
DANCETRACK,10,dancetrack0058,1920,1080,1601,77,1601.0,1469,1.0,8.244846970643348,5,26.4,94.0,3.0,0.003480521524969363,1,24140.0,172212.0,83300.2042205582,1,0.04784550146229435,2,human
DANCETRACK,11,dancetrack0034,1920,1080,923,78,923.0,851,1.0,7.8006500541711805,2,36.0,38.0,34.0,0.004927172895051065,1,20720.0,285076.0,95659.8589894242,2,0.05190031205369208,1,human
DANCETRACK,11,dancetrack0034,1920,1080,923,79,916.0,793,0.9924160346695557,13.427947598253276,5,24.6,43.0,8.0,0.004112487386661133,0,15022.0,204728.0,84692.74401008827,4,0.05328595941585134,6,human
DANCETRACK,11,dancetrack0034,1920,1080,923,80,897.0,787,0.971830985915493,12.263099219620958,14,7.857142857142857,28.0,2.0,0.0041848275561861435,1,16950.0,156816.0,68685.20711562897,5,0.0457348596614512,7,human
DANCETRACK,11,dancetrack0034,1920,1080,923,81,923.0,909,1.0,1.5167930660888407,2,7.0,7.0,7.0,0.004480941539992104,3,33165.0,371917.0,104564.80418041804,2,0.04498613858041156,5,human
DANCETRACK,11,dancetrack0034,1920,1080,923,82,923.0,888,1.0,3.791982665222102,4,8.75,17.0,1.0,0.004990335405958016,5,38564.0,382080.0,131562.0957207207,2,0.043942663550940696,8,human
DANCETRACK,11,dancetrack0034,1920,1080,923,83,907.0,901,0.9826652221018418,0.6615214994487321,3,2.0,3.0,1.0,0.004629161088072407,2,34160.0,636720.0,143939.13651498334,0,0.04869384258830697,7,human
DANCETRACK,11,dancetrack0034,1920,1080,923,84,908.0,496,0.9837486457204767,45.37444933920705,5,82.4,245.0,4.0,0.004228250507941355,2,12876.0,257693.0,95935.09879032258,3,0.05710342676983098,8,human
DANCETRACK,11,dancetrack0034,1920,1080,923,85,923.0,879,1.0,4.7670639219935,5,8.8,21.0,1.0,0.00383942279806214,0,21303.0,281520.0,88168.29579067121,2,0.04920961912043284,6,human
DANCETRACK,11,dancetrack0034,1920,1080,923,86,923.0,874,1.0,5.308775731310942,6,8.166666666666666,23.0,2.0,0.004998783042942201,1,31150.0,456494.0,141626.59725400456,1,0.04949993289613083,4,human
DANCETRACK,11,dancetrack0034,1920,1080,923,87,923.0,901,1.0,2.38353196099675,4,5.5,17.0,1.0,0.004710158857301132,2,33813.0,354270.0,130923.43618201998,1,0.04476836769455343,6,human
DANCETRACK,11,dancetrack0034,1920,1080,923,88,923.0,544,1.0,41.06175514626219,6,63.166666666666664,123.0,4.0,0.006563735228952383,7,14520.0,494728.0,153920.64338235295,3,0.057888895479040914,6,human
DANCETRACK,11,dancetrack0034,1920,1080,923,89,905.0,802,0.980498374864572,11.38121546961326,9,11.444444444444445,66.0,2.0,0.002892002579802233,1,10605.0,99962.0,51874.86408977556,1,0.044387387008169146,5,human
DANCETRACK,11,dancetrack0034,1920,1080,923,90,914.0,639,0.9902491874322861,30.087527352297595,22,12.5,83.0,1.0,0.00445032876782726,4,10726.0,89305.0,53027.96244131456,3,0.05391304714272346,7,human
DANCETRACK,11,dancetrack0034,1920,1080,923,91,923.0,878,1.0,4.8754062838569885,7,6.428571428571429,23.0,3.0,0.0035016769609643775,1,17507.0,144014.0,63872.60592255125,5,0.04855340885941451,10,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,92,1203.0,1201,1.0,0.1662510390689942,1,2.0,2.0,2.0,0.004757000098143694,0,28272.0,299251.0,119721.1848459617,1,0.06108109430135071,4,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,93,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.003995298427479812,0,28560.0,317889.0,113388.8911055694,2,0.0523544678046838,1,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,94,1203.0,1202,1.0,0.0831255195344971,1,1.0,1.0,1.0,0.00395275629481958,0,30702.0,271488.0,100230.29450915141,2,0.05833806429614856,4,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,95,1203.0,1087,1.0,9.642560266001663,6,19.333333333333332,102.0,1.0,0.0037351533971979665,2,29667.0,189666.0,85982.67985280589,2,0.055729587069852995,5,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,96,1203.0,1191,1.0,0.997506234413965,2,6.0,8.0,4.0,0.004203879099852622,1,28600.0,298935.0,103871.879093199,3,0.061839662682418625,6,human
DANCETRACK,12,dancetrack0010,1920,1080,1203,97,1203.0,1145,1.0,4.8212801330008315,4,14.5,42.0,1.0,0.003764731338028555,1,30504.0,228810.0,87265.5886462882,1,0.06043142592807609,4,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,98,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.002024219393732219,0,22736.0,131880.0,54062.94014962594,2,0.03459987572748075,66,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,99,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0018676345458199144,0,24344.0,139725.0,63290.53948462178,1,0.030502007928339934,42,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,100,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.001781481966365162,0,17871.0,107712.0,45299.8570241064,1,0.03296752101800407,45,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,101,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0021401534517408167,0,25875.0,156960.0,60578.108063175394,2,0.03611918861209925,23,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,102,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0019137908395234465,0,34228.0,197870.0,75154.33499584372,2,0.029954268361149443,37,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,103,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0019391357130965918,0,28188.0,146304.0,55692.70906068163,0,0.029482388136844707,34,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,104,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.002235031478387758,0,27258.0,158730.0,61639.279301745635,2,0.03448118037138687,39,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,105,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0018559797520358047,0,13348.0,106950.0,47536.14796342477,1,0.03315472904803375,57,human
DANCETRACK,13,dancetrack0077,1920,1080,1203,106,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0019262000217057653,0,18876.0,128775.0,48259.06733167082,1,0.03285773102868844,49,human
DANCETRACK,14,dancetrack0047,1280,720,1203,107,1203.0,1174,1.0,2.4106400665004157,2,14.5,25.0,4.0,0.002877541221709593,1,6422.0,74880.0,33146.536626916524,4,0.03938701064521505,17,human
DANCETRACK,14,dancetrack0047,1280,720,1203,108,1203.0,1194,1.0,0.7481296758104738,3,3.0,4.0,2.0,0.0032237066903949164,1,7040.0,82593.0,32596.97487437186,2,0.03811686833120405,34,human
DANCETRACK,14,dancetrack0047,1280,720,1203,109,1203.0,1140,1.0,5.236907730673317,5,12.6,46.0,2.0,0.003506865628173389,1,4864.0,142800.0,33078.52368421053,2,0.04491963086310668,51,human
DANCETRACK,14,dancetrack0047,1280,720,1203,110,1203.0,1121,1.0,6.816292601828762,2,41.0,69.0,13.0,0.004472486607423209,2,7065.0,128775.0,35054.63157894737,4,0.054864119528337495,28,human
DANCETRACK,14,dancetrack0047,1280,720,1203,111,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.003528918189293919,0,9090.0,86583.0,39011.790523690775,0,0.03779615901836337,30,human
DANCETRACK,14,dancetrack0047,1280,720,1203,112,1203.0,1182,1.0,1.7456359102244388,2,10.5,19.0,2.0,0.0032439801382991664,0,7462.0,95120.0,33346.08544839256,0,0.03593314282162477,44,human
DANCETRACK,14,dancetrack0047,1280,720,1203,113,1203.0,1203,1.0,0.0,0,0.0,0.0,0.0,0.0029215372327216654,0,6201.0,122472.0,36179.35162094763,0,0.037834605758477774,26,human
DANCETRACK,14,dancetrack0047,1280,720,1203,114,1203.0,1193,1.0,0.8312551953449709,1,10.0,10.0,10.0,0.0033278072302248933,1,7605.0,135790.0,43390.22799664711,0,0.04217521023643684,2,human
DANCETRACK,15,dancetrack0035,1920,1080,703,115,703.0,661,1.0,5.974395448079658,4,10.5,26.0,2.0,0.005141884559552228,1,31518.0,141705.0,64690.532526475035,7,0.08009655637456774,11,human
DANCETRACK,15,dancetrack0035,1920,1080,703,116,703.0,645,1.0,8.250355618776672,7,8.285714285714286,21.0,2.0,0.005744938367235117,3,26598.0,167688.0,68328.66511627907,4,0.08500686768999645,16,human
DANCETRACK,15,dancetrack0035,1920,1080,703,117,703.0,696,1.0,0.995732574679943,3,2.3333333333333335,4.0,1.0,0.005179093020912385,4,27720.0,133875.0,71493.591954023,4,0.07311025919036322,10,human
DANCETRACK,15,dancetrack0035,1920,1080,703,118,703.0,689,1.0,1.991465149359886,4,3.5,5.0,3.0,0.004595821835023723,0,29328.0,125315.0,65932.51378809869,7,0.08030648665427421,20,human
DANCETRACK,15,dancetrack0035,1920,1080,703,119,703.0,690,1.0,1.849217638691323,3,4.333333333333333,7.0,1.0,0.005638934504454985,3,28800.0,135255.0,78720.63623188405,3,0.07835959881894866,15,human
DANCETRACK,15,dancetrack0035,1920,1080,703,121,703.0,676,1.0,3.8406827880512093,6,4.5,9.0,1.0,0.004940085338333476,2,31034.0,160344.0,68550.37426035503,3,0.07598853856634495,13,human
DANCETRACK,15,dancetrack0035,1920,1080,703,122,703.0,703,1.0,0.0,0,0.0,0.0,0.0,0.004869646168362115,0,31395.0,136068.0,68399.88620199147,4,0.0741941860978467,10,human
DANCETRACK,15,dancetrack0035,1920,1080,703,120,681.0,503,0.968705547652916,26.138032305433185,17,10.470588235294118,30.0,2.0,0.004669867065330219,1,31850.0,128466.0,64374.558648111335,2,0.07009684378278805,7,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,123,1000.0,1000,1.0,0.0,0,0.0,0.0,0.0,0.0035943657990211296,0,36828.0,181424.0,80591.729,2,0.05926479444821669,13,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,124,1000.0,973,1.0,2.7,3,9.0,14.0,2.0,0.003890696627373038,0,26912.0,166878.0,76292.15005138746,1,0.0602746080760173,2,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,125,1000.0,941,1.0,5.8999999999999995,4,14.75,36.0,3.0,0.004049452622247504,0,21645.0,161146.0,68259.28799149841,4,0.06601169463955103,15,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,126,1000.0,980,1.0,2.0,4,5.0,8.0,1.0,0.0037241639705007986,0,36249.0,186127.0,87815.24081632654,6,0.07112047574642974,28,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,127,1000.0,856,1.0,14.399999999999999,6,24.0,88.0,6.0,0.003901231238232124,0,20625.0,124416.0,64094.26051401869,1,0.06291628248412585,3,human
DANCETRACK,16,dancetrack0063,1920,1080,1000,128,1000.0,960,1.0,4.0,7,5.714285714285714,20.0,2.0,0.003933198491312741,0,41616.0,194285.0,77920.11770833333,2,0.06483440235206034,9,human
