dataset,video_id,video,video_width,video_height,video_length,track,track_length,track_length_visible,presence_ratio,occlusion_percentage,number_of_occlusions,avg_occlusion_length,max_occlusion_length,min_occlusion_length,avg_speed,number_of_abrupt_motion_changes,min_scale,max_scale,avg_scale,number_of_scale_changes,avg_scale_change
TAO,22,val/YFCC100M/v_d6c861217f11c3b6a8e92e71b694b6,640,480,40,155,3.0,3,0.075,0.0,0,0.0,0.0,0.0,0.273071496657128,0,0.005354817708333333,0.03235677083333333,0.018586154513888887,0,0.020655924479166664
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,156,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.06116633146365377,5,0.0210546875,0.578125,0.24530476888020836,8,0.08913169404380342
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,157,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.04459025120633776,4,0.009602864583333334,0.055625,0.03517561848958334,6,0.007575287126068375
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,158,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.044727573766682495,4,0.006119791666666667,0.03568359375,0.018313151041666666,4,0.0031971153846153846
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,159,38.0,29,0.95,23.684210526315788,6,1.5,3.0,1.0,0.06033075267749237,4,0.00031901041666666666,0.0047265625,0.0019761359554597703,3,0.0008664667038690477
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,160,40.0,39,1.0,2.5,1,1.0,1.0,1.0,0.08761046123399938,7,0.0003125,0.022916666666666665,0.009557709001068374,5,0.004666855126096491
TAO,23,val/YFCC100M/v_c67e7a956d723e3bdf99fd15786c3e7,640,480,40,161,29.0,16,0.725,44.827586206896555,8,1.625,4.0,1.0,0.2440520749817713,2,0.002109375,0.07348958333333333,0.023742879231770833,2,0.018444878472222224
TAO,24,val/YFCC100M/v_2dbe9f59c615e1641d42829f94607281,640,1138,40,162,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.08003949710969295,4,0.08919019112478031,0.9885105448154657,0.1970211582820738,2,0.07647927369203729
TAO,24,val/YFCC100M/v_2dbe9f59c615e1641d42829f94607281,640,1138,40,163,40.0,23,1.0,42.5,5,3.4,5.0,2.0,0.1314362838913969,3,0.0013345782073813709,0.013938927943760985,0.005328045006494994,2,0.0026577353610800452
TAO,24,val/YFCC100M/v_2dbe9f59c615e1641d42829f94607281,640,1138,40,164,40.0,35,1.0,12.5,2,2.5,3.0,2.0,0.11222940429001993,9,0.010610720562390158,0.36122583479789105,0.13149843867687672,4,0.06532152156776594
TAO,25,val/YFCC100M/v_9c29a4c4e03790d16925f984e838e4a,640,480,40,165,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.012003205128205127,4,0.5477083333333334,0.7017513020833334,0.6347270507812499,6,0.02988297943376069
TAO,25,val/YFCC100M/v_9c29a4c4e03790d16925f984e838e4a,640,480,40,167,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.03314210658316242,7,0.011119791666666667,0.066650390625,0.02741194661458334,5,0.010679921207264957
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,168,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.03336597977881608,6,0.14065755208333333,0.559375,0.41198046875000005,6,0.050255575587606835
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,169,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.03837278489982607,6,0.0155859375,0.1747265625,0.035848063151041665,3,0.008472389155982906
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,170,40.0,34,1.0,15.0,1,6.0,6.0,6.0,0.02962128914773169,5,0.019479166666666665,0.22771484375,0.16643640854779412,4,0.01708392518939394
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,171,40.0,33,1.0,17.5,1,7.0,7.0,7.0,0.032716751240050176,6,0.0019466145833333334,0.008505859375,0.0038946101641414146,4,0.0009604899088541668
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,172,15.0,11,0.375,26.666666666666668,2,2.0,3.0,1.0,0.08333439361016838,1,0.02224609375,0.2740234375,0.1557096354166667,2,0.068181640625
TAO,26,val/YFCC100M/v_90d3b815a3e7eeef2375c1ec8bd2a0ff,640,480,40,173,10.0,5,0.25,50.0,1,5.0,5.0,5.0,0.031475427294363506,1,0.233056640625,0.37609375,0.30281966145833333,1,0.04817220052083333
TAO,30,val/YFCC100M/v_699e127a3fba14b5f2cd92538dcf96bc,640,480,40,189,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.06070888960418055,6,0.025576171875,0.265078125,0.13461271158854166,5,0.03515257745726495
TAO,30,val/YFCC100M/v_699e127a3fba14b5f2cd92538dcf96bc,640,480,40,190,36.0,36,0.9,0.0,0,0.0,0.0,0.0,0.029240709152682273,7,0.016513671875,0.065732421875,0.03580846715856481,3,0.0031458333333333334
TAO,30,val/YFCC100M/v_699e127a3fba14b5f2cd92538dcf96bc,640,480,40,191,24.0,23,0.6,4.166666666666666,1,1.0,1.0,1.0,0.07165273502492552,1,0.006328125,0.1041796875,0.02564297441123188,3,0.014072857481060607
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,192,2.0,2,0.05,0.0,0,0.0,0.0,0.0,0.1109705056535294,0,0.01447265625,0.050104166666666665,0.03228841145833333,0,0.035631510416666665
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,193,6.0,6,0.15,0.0,0,0.0,0.0,0.0,0.11867883754762967,1,0.0019889322916666666,0.11930989583333333,0.02936252170138889,1,0.023464192708333335
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,194,7.0,7,0.175,0.0,0,0.0,0.0,0.0,0.04444766077639541,1,0.001979166666666667,0.06890625,0.01471772693452381,1,0.01115451388888889
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,195,3.0,3,0.075,0.0,0,0.0,0.0,0.0,0.14979829275987297,0,0.0080078125,0.044921875,0.02327690972222222,1,0.01845703125
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,196,6.0,6,0.15,0.0,0,0.0,0.0,0.0,0.09590200792781628,1,0.002197265625,0.287314453125,0.05894856770833332,1,0.057023437499999996
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,197,4.0,4,0.1,0.0,0,0.0,0.0,0.0,0.1295947199132579,0,0.0020703125,0.021328125,0.010406901041666665,1,0.006419270833333333
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,198,6.0,6,0.15,0.0,0,0.0,0.0,0.0,0.10594979213709932,1,0.0013671875,0.089384765625,0.02100260416666667,1,0.017603515625
TAO,31,val/YFCC100M/v_2703375afa9ce3bda66bd34ea1169,640,480,40,199,3.0,3,0.075,0.0,0,0.0,0.0,0.0,0.11260258422008554,0,0.006640625,0.0312109375,0.016190321180555554,0,0.01228515625
TAO,35,val/YFCC100M/v_b3b3292e3266f03780dcfa82412ee60,640,480,40,228,3.0,3,0.075,0.0,0,0.0,0.0,0.0,0.23666069166461504,0,0.027890625,0.0898046875,0.054804687500000004,0,0.030957031249999996
TAO,35,val/YFCC100M/v_b3b3292e3266f03780dcfa82412ee60,640,480,40,229,25.0,20,0.625,20.0,1,5.0,5.0,5.0,0.08823323125388861,3,0.03076171875,0.148232421875,0.07704264322916668,3,0.020035293311403506
TAO,35,val/YFCC100M/v_b3b3292e3266f03780dcfa82412ee60,640,480,40,230,1.0,1,0.025,0.0,0,0.0,0.0,0.0,0.0,0,0.003671875,0.003671875,0.003671875,0,0.0
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,231,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.05839100002827282,7,0.20806640625,1.0,0.39144197591145835,4,0.06958400106837608
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,232,40.0,36,1.0,10.0,2,2.0,2.0,2.0,0.0629613585576084,4,0.013785807291666667,0.191708984375,0.0881297019675926,3,0.02271568080357143
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,233,40.0,36,1.0,10.0,2,2.0,2.0,2.0,0.06531960297834906,4,0.007412109375,0.04153645833333333,0.026595956307870365,8,0.006830915178571429
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,234,31.0,24,0.775,22.58064516129032,2,3.5,6.0,1.0,0.031710265004047,2,0.000966796875,0.28125,0.12265380859375001,6,0.035890653306159426
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,235,40.0,22,1.0,45.0,5,3.6,11.0,1.0,0.1072977478994076,4,0.00078125,0.0245703125,0.010002071496212121,3,0.0030772569444444445
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,236,9.0,9,0.225,0.0,0,0.0,0.0,0.0,0.06445345205162827,2,0.004830729166666666,0.013958333333333333,0.010485749421296296,1,0.001767578125
TAO,36,val/YFCC100M/v_bf3cad1558afc304c4d28a699c16de7,640,480,40,237,37.0,11,0.925,70.27027027027027,3,8.666666666666666,17.0,3.0,0.0675826811647229,2,0.0009407552083333334,0.06559244791666667,0.027777876420454543,2,0.01732779947916667
TAO,37,val/YFCC100M/v_de4f3f3b37c91ead1c2f8b67909c694,640,480,40,238,40.0,38,1.0,5.0,1,2.0,2.0,2.0,0.05036451969492393,4,0.004375,0.08675130208333333,0.04728712650767544,6,0.014275584177927928
TAO,37,val/YFCC100M/v_de4f3f3b37c91ead1c2f8b67909c694,640,480,40,239,38.0,38,0.95,0.0,0,0.0,0.0,0.0,0.035353090811854844,5,0.00036458333333333335,0.014993489583333333,0.005411698190789473,5,0.0013525830518018019
TAO,37,val/YFCC100M/v_de4f3f3b37c91ead1c2f8b67909c694,640,480,40,240,40.0,35,1.0,12.5,2,2.5,4.0,1.0,0.0349022792261438,5,0.0026041666666666665,0.048984375,0.006618024553571428,1,0.0018832337622549018
TAO,37,val/YFCC100M/v_de4f3f3b37c91ead1c2f8b67909c694,640,480,40,241,39.0,33,0.975,15.384615384615385,1,6.0,6.0,6.0,0.05305352271905637,4,0.00234375,0.06236328125,0.02676304056186869,6,0.004102783203125
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,251,40.0,12,1.0,70.0,1,28.0,28.0,28.0,0.06917710635343671,1,0.07687825520833333,0.24912760416666666,0.1672441948784722,1,0.03432350852272726
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,252,40.0,27,1.0,32.5,2,6.5,7.0,6.0,0.09181482796673428,5,0.002099609375,0.19213541666666667,0.1164038387345679,3,0.03512469951923077
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,253,30.0,14,0.75,53.333333333333336,2,8.0,15.0,1.0,0.08487798526199372,2,0.02107421875,0.3330078125,0.11507207961309522,1,0.04606345152243589
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,254,10.0,10,0.25,0.0,0,0.0,0.0,0.0,0.0692237197103896,2,0.0721875,0.20740234375,0.1464287109375,3,0.05701605902777777
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,255,33.0,12,0.825,63.63636363636363,2,10.5,19.0,2.0,0.02622763381410456,3,0.0045377604166666665,0.018720703125,0.01332248263888889,3,0.0035419625946969697
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,256,1.0,1,0.025,0.0,0,0.0,0.0,0.0,0.0,0,0.022216796875,0.022216796875,0.022216796875,0,0.0
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,257,25.0,14,0.625,44.0,1,11.0,11.0,11.0,0.08990248756323552,3,0.004869791666666666,0.0084765625,0.007187965029761906,3,0.0005158253205128203
TAO,39,val/YFCC100M/v_5e80582fb9edf1d70cb633ed35d6a3c,640,480,40,258,9.0,9,0.225,0.0,0,0.0,0.0,0.0,0.05513860784562166,1,0.01892578125,0.039508463541666664,0.028743127893518516,2,0.005218505859374999
TAO,45,val/YFCC100M/v_1d65c43680698a56bdf0cb721d9b345a,640,480,40,300,40.0,39,1.0,2.5,1,1.0,1.0,1.0,0.05692863963903624,7,0.006751302083333333,0.30192708333333335,0.0798329827724359,3,0.02513757538377193
TAO,45,val/YFCC100M/v_1d65c43680698a56bdf0cb721d9b345a,640,480,40,301,40.0,39,1.0,2.5,1,1.0,1.0,1.0,0.07698201939804973,4,0.003759765625,0.12028645833333333,0.05971988514957264,5,0.014488246984649122
TAO,45,val/YFCC100M/v_1d65c43680698a56bdf0cb721d9b345a,640,480,40,302,29.0,29,0.725,0.0,0,0.0,0.0,0.0,0.058971250388477246,2,0.003427734375,0.291953125,0.1750505118534483,4,0.03968703497023809
TAO,45,val/YFCC100M/v_1d65c43680698a56bdf0cb721d9b345a,640,480,40,303,40.0,38,1.0,5.0,2,1.0,1.0,1.0,0.064108026305679,5,0.0007291666666666667,0.0226953125,0.0068773129111842106,2,0.001321262668918919
TAO,49,val/YFCC100M/v_b7894c37474a8aac8aaf18f9b35cf06e,640,480,40,318,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.050442163720425176,6,0.206171875,0.5139127604166667,0.3204336751302083,4,0.04944786658653847
TAO,49,val/YFCC100M/v_b7894c37474a8aac8aaf18f9b35cf06e,640,480,40,319,12.0,11,0.3,8.333333333333332,1,1.0,1.0,1.0,0.04967501710337894,1,0.033984375,0.268544921875,0.13957593513257577,2,0.05211002604166666
TAO,49,val/YFCC100M/v_b7894c37474a8aac8aaf18f9b35cf06e,640,480,40,320,26.0,26,0.65,0.0,0,0.0,0.0,0.0,0.04006589900589702,4,0.07453125,0.2600911458333333,0.13902456430288462,5,0.023678776041666662
TAO,52,val/YFCC100M/v_2e30c54aef10725a1abdad995015be3c,640,480,40,331,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.03571494989580011,8,0.315,0.8625,0.533199462890625,7,0.06108690571581196
TAO,52,val/YFCC100M/v_2e30c54aef10725a1abdad995015be3c,640,480,40,332,39.0,39,0.975,0.0,0,0.0,0.0,0.0,0.05703194238237899,4,0.018776041666666667,0.07882486979166667,0.045143896901709404,8,0.0077067913925438596
TAO,52,val/YFCC100M/v_2e30c54aef10725a1abdad995015be3c,640,480,40,333,40.0,33,1.0,17.5,1,7.0,7.0,7.0,0.03176388636106882,3,0.0022200520833333334,0.44375,0.19564867424242427,3,0.03384318033854167
TAO,54,val/YFCC100M/v_d428efb037b165725d2e511975447655,640,480,32,344,32.0,30,1.0,6.25,1,2.0,2.0,2.0,0.1060084970319315,2,0.0010026041666666666,0.4216015625,0.0533049045138889,2,0.035478403376436776
TAO,54,val/YFCC100M/v_d428efb037b165725d2e511975447655,640,480,32,345,27.0,22,0.84375,18.51851851851852,1,5.0,5.0,5.0,0.05454273479114132,3,0.22879557291666666,0.8828125,0.5510455137310606,3,0.13295262896825397
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,346,40.0,32,1.0,20.0,2,4.0,6.0,2.0,0.0721615768217571,6,0.0041015625,0.313330078125,0.18293416341145835,3,0.04128118699596775
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,347,27.0,24,0.675,11.11111111111111,1,3.0,3.0,3.0,0.0604748549473591,5,0.0121875,0.13434895833333332,0.10722344292534723,4,0.018194633152173907
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,348,28.0,28,0.7,0.0,0,0.0,0.0,0.0,0.06442200184388737,4,0.10634765625,0.16078125,0.1304810732886905,4,0.007720992476851852
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,349,40.0,31,1.0,22.5,1,9.0,9.0,9.0,0.06323611534070946,3,0.008841145833333333,0.102578125,0.08125136508736559,4,0.015852430555555557
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,350,28.0,28,0.7,0.0,0,0.0,0.0,0.0,0.06625247419585478,5,0.00650390625,0.0296875,0.021249302455357142,3,0.002645519868827161
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,351,40.0,25,1.0,37.5,2,7.5,12.0,3.0,0.0639867455208677,4,0.0011328125,0.128671875,0.087627734375,4,0.020345865885416665
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,352,28.0,26,0.7,7.142857142857142,1,2.0,2.0,2.0,0.06526092456181289,6,0.006927083333333334,0.0283203125,0.020085511818910256,3,0.0038606770833333336
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,353,33.0,16,0.825,51.515151515151516,1,17.0,17.0,17.0,0.04116090383128979,2,0.04299153645833333,0.10869140625,0.0905078125,1,0.00839930555555556
TAO,55,val/YFCC100M/v_f5c62d251c402c57ec692dafebe4b911,640,480,40,354,12.0,12,0.3,0.0,0,0.0,0.0,0.0,0.04276551829207314,1,0.12359375,0.1483984375,0.13443142361111113,3,0.00733013731060606
TAO,58,val/HACS/Mixing_drinks_v_JoWmkSgJ3S0_scene_0_0-4205,1280,720,40,365,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.02048137295661294,6,0.4640625,0.6828125,0.5603508843315972,5,0.03791766826923078
TAO,58,val/HACS/Mixing_drinks_v_JoWmkSgJ3S0_scene_0_0-4205,1280,720,40,366,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.01354533170828668,2,0.010627170138888888,0.067880859375,0.05577861870659721,4,0.006694934116809117
TAO,58,val/HACS/Mixing_drinks_v_JoWmkSgJ3S0_scene_0_0-4205,1280,720,40,367,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.021133428173124448,4,0.0206640625,0.025418836805555556,0.02285161675347222,4,0.0007438011930199428
TAO,58,val/HACS/Mixing_drinks_v_JoWmkSgJ3S0_scene_0_0-4205,1280,720,40,368,25.0,8,0.625,68.0,2,8.5,9.0,8.0,0.12305974246905953,1,0.0034375,0.2369314236111111,0.064405517578125,1,0.0465101066468254
TAO,58,val/HACS/Mixing_drinks_v_JoWmkSgJ3S0_scene_0_0-4205,1280,720,40,369,34.0,31,0.85,8.823529411764707,2,1.5,2.0,1.0,0.009628653153389526,4,0.004765625,0.015326605902777778,0.007073112679211469,5,0.0014440104166666666
TAO,59,val/HACS/Blowing_leaves_v_DHPlnUw3jjw_scene_0_0-3478,1280,720,40,370,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.028408303520710314,2,0.12463324652777778,0.23471137152777777,0.16534242078993056,6,0.02190393518518519
TAO,59,val/HACS/Blowing_leaves_v_DHPlnUw3jjw_scene_0_0-3478,1280,720,40,372,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.02680970103412487,5,0.06471028645833334,0.13042100694444445,0.08648152669270834,5,0.00682586582977208
TAO,59,val/HACS/Blowing_leaves_v_DHPlnUw3jjw_scene_0_0-3478,1280,720,40,374,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.02836088679930085,6,0.010069444444444445,0.06256944444444444,0.016828830295138892,2,0.0034232271634615373
TAO,59,val/HACS/Blowing_leaves_v_DHPlnUw3jjw_scene_0_0-3478,1280,720,40,378,25.0,25,0.625,0.0,0,0.0,0.0,0.0,0.035758960150232555,4,0.0034733072916666666,0.03968424479166666,0.017771744791666665,2,0.003900327329282407
TAO,62,val/HACS/Plataform_diving_v_he_9l7LRTz0_scene_0_0-1823,1280,720,40,389,40.0,36,1.0,10.0,2,2.0,2.0,2.0,0.029447990761831827,4,0.00125,0.010109592013888889,0.00398533950617284,7,0.0010028831845238096
TAO,62,val/HACS/Plataform_diving_v_he_9l7LRTz0_scene_0_0-1823,1280,720,40,390,38.0,35,0.95,7.894736842105263,2,1.5,2.0,1.0,0.03885771922335289,5,0.0034700520833333332,0.017606336805555556,0.0074047619047619044,1,0.0011980762357026145
TAO,62,val/HACS/Plataform_diving_v_he_9l7LRTz0_scene_0_0-1823,1280,720,40,391,40.0,29,1.0,27.500000000000004,1,11.0,11.0,11.0,0.041255557852765246,2,0.0040462239583333335,0.04189453125,0.012473022928639844,2,0.003494969928075397
TAO,62,val/HACS/Plataform_diving_v_he_9l7LRTz0_scene_0_0-1823,1280,720,40,392,40.0,40,1.0,0.0,0,0.0,0.0,0.0,0.0475250257628787,6,0.00287109375,0.004774305555555556,0.0042547200520833325,7,0.00043118990384615364
